title	lang
Wikipedia:100万条目专页	zh
Wikipedia:1729	zh
Wikipedia:1Lib1Ref	zh
Wikipedia:2005年大英百科接管维基媒体基金会	zh
Wikipedia:2005年媒體引用維基百科內容列表	zh
Wikipedia:2005年維基媒體國際大會	zh
Wikipedia:2006年媒體引用維基百科內容列表	zh
Wikipedia:2007年媒體引用維基百科內容列表	zh
Wikipedia:2008年媒體引用維基百科內容列表	zh
Wikipedia:2009年媒體引用維基百科內容列表	zh
Wikipedia:2009年首頁改版計劃/首頁最後定案	zh
Wikipedia:2010年媒體引用維基百科內容列表	zh
Wikipedia:2011年媒體引用維基百科內容列表	zh
Wikipedia:2012年媒體引用維基百科內容列表	zh
Wikipedia:2012年首頁設計建議	zh
Wikipedia:2012年首頁設計建議/執行改版	zh
Wikipedia:2012年首頁設計建議/草案/CaseyLeung	zh
Wikipedia:2012年首頁設計建議/草案/Gakmo	zh
Wikipedia:2012年首頁設計建議/草案/Gnaggnoyil	zh
Wikipedia:2012年首頁設計建議/草案/JuneAugust	zh
Wikipedia:2012年首頁設計建議/草案/LeKFigure	zh
Wikipedia:2013年媒體引用維基百科內容列表	zh
Wikipedia:2014年媒體引用維基百科內容列表	zh
Wikipedia:2014年維基媒體國際大會	zh
Wikipedia:2015年媒體引用維基百科內容列表	zh
Wikipedia:2015年維基媒體國際大會	zh
Wikipedia:2017年媒體引用維基百科內容列表	zh
Wikipedia:2018年媒體引用維基百科內容列表	zh
Wikipedia:2019年討論頁諮詢/第二階段	zh
Wikipedia:2021年基金會針對中文維基百科的行動	zh
Wikipedia:2021年媒體引用維基百科內容列表	zh
Wikipedia:2021為圖片找個家編輯松	zh
Wikipedia:2022年媒體引用維基百科內容列表	zh
Wikipedia:20周年	zh
Wikipedia:50個或以上維基人持同一立場的投票	zh
Wikipedia:AutoWikiBrowser	zh
Wikipedia:AutoWikiBrowser/CheckPage	zh
Wikipedia:AutoWikiBrowser/CheckPageJSON	zh
Wikipedia:AutoWikiBrowser/Config	zh
Wikipedia:AutoWikiBrowser/Dated templates	zh
Wikipedia:AutoWikiBrowser/IW	zh
Wikipedia:AutoWikiBrowser/Sandbox	zh
Wikipedia:AutoWikiBrowser/Settings	zh
Wikipedia:AutoWikiBrowser/Template redirects	zh
Wikipedia:AutoWikiBrowser/Typos	zh
Wikipedia:AutoWikiBrowser/Typos/指南	zh
Wikipedia:AutoWikiBrowser/User talk templates	zh
Wikipedia:AutoWikiBrowser/Userbox	zh
Wikipedia:AutoWikiBrowser/header	zh
Wikipedia:AutoWikiBrowser/任务	zh
Wikipedia:AutoWikiBrowser/定製模組	zh
Wikipedia:AutoWikiBrowser/插件	zh
Wikipedia:AutoWikiBrowser/查找和替换	zh
Wikipedia:AutoWikiBrowser/版本历史	zh
Wikipedia:AutoWikiBrowser/用戶數目	zh
Wikipedia:AutoWikiBrowser/用户手册	zh
Wikipedia:AutoWikiBrowser/目前版本	zh
Wikipedia:BIAS POLITICS	zh
Wikipedia:Block log	zh
Wikipedia:Bureaucrat log	zh
Wikipedia:CC BY-SA 3.0协议文本	zh
Wikipedia:COVID-19條目共識	zh
Wikipedia:CSV Loader	zh
Wikipedia:CVN	zh
Wikipedia:Common.js和common.css	zh
Wikipedia:CommonsTicker	zh
Wikipedia:Discord交流群	zh
Wikipedia:Discord交流群/Userbox	zh
Wikipedia:Example	zh
Wikipedia:GNU自由文档许可证文本	zh
Wikipedia:GNU自由文档许可证文本/非正式翻译	zh
Wikipedia:Google搜尋和數量	zh
Wikipedia:Google搜索结果前十名列表/2008	zh
Wikipedia:Growth團隊功能	zh
Wikipedia:Growth團隊功能/導師列表	zh
Wikipedia:Growth團隊功能/導師列表/手動	zh
Wikipedia:Guestbook for non-Chinese speakers	zh
Wikipedia:Huggle	zh
Wikipedia:Huggle/Config	zh
Wikipedia:Huggle/Config.yaml	zh
Wikipedia:Huggle/Header	zh
Wikipedia:Huggle/Message	zh
Wikipedia:Huggle/Users	zh
Wikipedia:Huggle/Whitelist	zh
Wikipedia:Huggle/Whitelist/Header	zh
Wikipedia:Huggle/反馈	zh
Wikipedia:IP地址不是人	zh
Wikipedia:IP封禁	zh
Wikipedia:IP封禁例外	zh
Wikipedia:IP用户都是人	zh
Wikipedia:IRC教程	zh
Wikipedia:IRC聊天频道	zh
Wikipedia:Lua	zh
Wikipedia:Lua代码风格	zh
Wikipedia:Map data	zh
Wikipedia:Map data/Wikipedia KML/Interstate 296	zh
Wikipedia:MediaWiki	zh
Wikipedia:MediaWiki命名空间	zh
Wikipedia:ORCID	zh
Wikipedia:ORES	zh
Wikipedia:Open proxy detection	zh
Wikipedia:Open proxy detection/说明	zh
Wikipedia:PB	zh
Wikipedia:PHP 腳本	zh
Wikipedia:PHP机器人框架表	zh
Wikipedia:Page Curation	zh
Wikipedia:PetScan	zh
Wikipedia:Protection log	zh
Wikipedia:ProveIt	zh
Wikipedia:Pywikibot	zh
Wikipedia:RedWarn	zh
Wikipedia:SWViewer	zh
Wikipedia:Semapedia	zh
Wikipedia:TWA/1/Bio/1	zh
Wikipedia:TWA/6/Civil/1	zh
Wikipedia:TWA/6/Civil/2	zh
Wikipedia:TWA/Background/1	zh
Wikipedia:TWA/Feedback/Preload	zh
Wikipedia:TWA/Portal	zh
Wikipedia:Telegram交流群	zh
Wikipedia:Top 10	zh
Wikipedia:Twinkle	zh
Wikipedia:Twinkle/修复RFPP	zh
Wikipedia:Twinkle/参数设置	zh
Wikipedia:Twinkle/程式碼列表	zh
Wikipedia:U18协会	zh
Wikipedia:Unicode扩展汉字	zh
Wikipedia:WPCleaner	zh
Wikipedia:WPCleaner/Languages	zh
Wikipedia:WikiFunctions	zh
Wikipedia:Wikimedia基金会理事会选举	zh
Wikipedia:Wikipedia-mode.el	zh
Wikipedia:Wikipedia的中文名	zh
Wikipedia:《维基人》	zh
Wikipedia:《维基人》/关于我们	zh
Wikipedia:《维基人》/往期存档	zh
Wikipedia:《维基人》/往期存档/2005年	zh
Wikipedia:《维基人》/往期存档/2010年	zh
Wikipedia:《维基人》/往期存档/2011年	zh
Wikipedia:《维基人》/往期存档/2012年	zh
Wikipedia:《维基人》/往期存档/2013年	zh
Wikipedia:《维基人》/往期存档/2014年	zh
Wikipedia:《维基人》/往期存档/2015年	zh
Wikipedia:《维基人》/往期存档/2016年	zh
Wikipedia:《维基人》/往期存档/2020年	zh
Wikipedia:《维基人》/往期存档/2021年	zh
Wikipedia:《维基人》/投稿平台	zh
Wikipedia:《维基人》/最新期數	zh
Wikipedia:《维基人》/模板	zh
Wikipedia:《维基人》/模板/底欄	zh
Wikipedia:《维基人》/模板/引用	zh
Wikipedia:《维基人》/模板/文章結束	zh
Wikipedia:《维基人》/模板/文章頂欄	zh
Wikipedia:《维基人》/模板/狀態	zh
Wikipedia:《维基人》/模板/目錄模塊	zh
Wikipedia:《维基人》/模板/目錄結束	zh
Wikipedia:《维基人》/模板/目錄開始	zh
Wikipedia:《维基人》/模板/評論	zh
Wikipedia:《维基人》/模板/頂欄	zh
Wikipedia:《维基人》/編輯部	zh
Wikipedia:《维基人》/編輯部/資源	zh
Wikipedia:《维基人》/订阅列表	zh
Wikipedia:「同」是什麼意思？	zh
Wikipedia:一定要先撰写条目	zh
Wikipedia:一段句子不是一篇條目	zh
Wikipedia:一級半來源	zh
Wikipedia:三大原则	zh
Wikipedia:上传	zh
Wikipedia:上传/old	zh
Wikipedia:上传/old/desc	zh
Wikipedia:上传/old/未知作者或协议	zh
Wikipedia:上载纪录	zh
Wikipedia:不再活跃的用户	zh
Wikipedia:不要为了模板颜色打编辑战	zh
Wikipedia:不要五十步笑百步	zh
Wikipedia:不要人身攻击	zh
Wikipedia:不要伤害新手	zh
Wikipedia:不要使用叙述手法	zh
Wikipedia:不要侮辱破壞者	zh
Wikipedia:不要删除首页	zh
Wikipedia:不要包含原始资料的副本	zh
Wikipedia:不要在條目中進行聲明	zh
Wikipedia:不要希望房子會自己建立	zh
Wikipedia:不要往鼻子里塞豆子	zh
Wikipedia:不要往鼻子里塞豆子/轰隆	zh
Wikipedia:不要急著喊「利益衝突」	zh
Wikipedia:不要恢复已删除的留言	zh
Wikipedia:不要成為一個討人厭的傢伙	zh
Wikipedia:不要成為狂熱份子	zh
Wikipedia:不要打扮成蜘蛛人爬上國會大廈	zh
Wikipedia:不要把维基百科缩写成维基	zh
Wikipedia:不要担心性能	zh
Wikipedia:不要拆除仍在建造的房子	zh
Wikipedia:不要武断地假设某人是傀儡	zh
Wikipedia:不要火上浇油	zh
Wikipedia:不要為了權力而編輯	zh
Wikipedia:不要為闡釋觀點而擾亂維基百科	zh
Wikipedia:不要無諱地直言	zh
Wikipedia:不要給老用戶發模板	zh
Wikipedia:不要製造惡作劇	zh
Wikipedia:不要訴諸法律威脅	zh
Wikipedia:不要請求代做功課	zh
Wikipedia:不要说谎	zh
Wikipedia:不要过载你的监视列表	zh
Wikipedia:专题	zh
Wikipedia:专题/提升为命名空间	zh
Wikipedia:专题委员会	zh
Wikipedia:专题委员会/专题名录	zh
Wikipedia:专题委员会/专题名录/专题	zh
Wikipedia:专题委员会/专题指引	zh
Wikipedia:专题委员会/专题指引/专题	zh
Wikipedia:专题委员会/专题指引/工作组	zh
Wikipedia:专题委员会/导航	zh
Wikipedia:专题委员会/当前状态	zh
Wikipedia:专题委员会/技术支持	zh
Wikipedia:专题委员会/段落标题	zh
Wikipedia:並不是所有頁面都需要標籤	zh
Wikipedia:中国大陆维基人用户组	zh
Wikipedia:中文烏爾都語社群協作計畫	zh
Wikipedia:中文維基百科之最	zh
Wikipedia:中立的观点	zh
Wikipedia:中立的观点/布告板	zh
Wikipedia:中立的观点常见问题解答	zh
Wikipedia:中立的观点指南	zh
Wikipedia:中立观点争议	zh
Wikipedia:乐趣	zh
Wikipedia:了解《忽略所有規則》	zh
Wikipedia:争议性陈述	zh
Wikipedia:事不关己，高高挂起	zh
Wikipedia:事件驅動投資	zh
Wikipedia:互助客栈	zh
Wikipedia:互助客栈/Editnotice/zh	zh
Wikipedia:互助客栈/其他	zh
Wikipedia:互助客栈/其他/存档/2005年6月	zh
Wikipedia:互助客栈/其他/存档/2009年1月	zh
Wikipedia:互助客栈/其他/存档/2011年1月	zh
Wikipedia:互助客栈/其他/存档/2016年5月	zh
Wikipedia:互助客栈/其他/存档/2018年3月	zh
Wikipedia:互助客栈/存档	zh
Wikipedia:互助客栈/技术	zh
Wikipedia:互助客栈/技术/存档/2017年3月	zh
Wikipedia:互助客栈/方针	zh
Wikipedia:互助客栈/方针/存档/2003年12月	zh
Wikipedia:互助客栈/方针/存档/2004年12月	zh
Wikipedia:互助客栈/方针/存档/2004年3月	zh
Wikipedia:互助客栈/方针/存档/2004年8月	zh
Wikipedia:互助客栈/方针/存档/2004年9月	zh
Wikipedia:互助客栈/方针/存档/2005年1月	zh
Wikipedia:互助客栈/方针/存档/2005年4月	zh
Wikipedia:互助客栈/方针/存档/2005年6月	zh
Wikipedia:互助客栈/方针/存档/2005年7月	zh
Wikipedia:互助客栈/方针/存档/2010年9月	zh
Wikipedia:互助客栈/方针/存档/2013年11月	zh
Wikipedia:互助客栈/方针/存档/2013年1月	zh
Wikipedia:互助客栈/方针/存档/2014年6月	zh
Wikipedia:互助客栈/条目探讨	zh
Wikipedia:互助客栈/条目探讨/存档/2011年7月	zh
Wikipedia:互助客栈/条目探讨/存档/2013年11月	zh
Wikipedia:互助客栈/条目探讨/存档/2013年5月	zh
Wikipedia:互助客栈/条目探讨/存档/2018年2月	zh
Wikipedia:互助客栈/求助	zh
Wikipedia:互助客栈/求助/存档/2012年6月	zh
Wikipedia:互助客栈/求助/存档/2013年2月	zh
Wikipedia:互助客栈/消息	zh
Wikipedia:互助客栈/消息/存档/2016年5月	zh
Wikipedia:互助客栈 (全部)	zh
Wikipedia:五大支柱	zh
Wikipedia:人事任免投票資格	zh
Wikipedia:人工語言維基百科	zh
Wikipedia:人物分类方法	zh
Wikipedia:什么是条目	zh
Wikipedia:仅在必要时进行回退	zh
Wikipedia:今日存廢討論	zh
Wikipedia:介面管理員	zh
Wikipedia:以本地時區顯示簽名時間	zh
Wikipedia:仲裁	zh
Wikipedia:仲裁委员会	zh
Wikipedia:任務中心	zh
Wikipedia:休戰	zh
Wikipedia:休眠帳號	zh
Wikipedia:优良与典范标准对比	zh
Wikipedia:优良条目	zh
Wikipedia:优良条目/2011年11月	zh
Wikipedia:优良条目/2016年10月31日	zh
Wikipedia:优良条目/存档	zh
Wikipedia:优良话题/2003年大西洋飓风季	zh
Wikipedia:优良话题/飓风伊莎贝尔	zh
Wikipedia:但这是真实的！	zh
Wikipedia:低地德語維基百科	zh
Wikipedia:低編輯數管理員	zh
Wikipedia:何謂幽默	zh
Wikipedia:何谓共识	zh
Wikipedia:何谓忽略所有规则	zh
Wikipedia:你不能在所有時刻遵守所有規則	zh
Wikipedia:你必须喂食怪兽	zh
Wikipedia:使用WebCite	zh
Wikipedia:使用Zotero添加引用来源	zh
Wikipedia:使用傀儡帐户的后果	zh
Wikipedia:使用指南/外部链接	zh
Wikipedia:使用时光机	zh
Wikipedia:使用者頁面化	zh
Wikipedia:來源考量	zh
Wikipedia:侵权拯救工作小组/日志报告/200906	zh
Wikipedia:侵犯著作权	zh
Wikipedia:保护状况	zh
Wikipedia:保留派維基人社團	zh
Wikipedia:保衛條目品質	zh
Wikipedia:保護方針	zh
Wikipedia:信息框颜色	zh
Wikipedia:修改、回退、討論循環	zh
Wikipedia:修改和创建方针	zh
Wikipedia:修繕評價章節	zh
Wikipedia:修訂巡查	zh
Wikipedia:修訂版本刪除	zh
Wikipedia:修订版本删除请求	zh
Wikipedia:修订版本删除请求/存档/2011年7-9月	zh
Wikipedia:個人資訊	zh
Wikipedia:倫巴底語維基百科	zh
Wikipedia:假定善意	zh
Wikipedia:假定惡意	zh
Wikipedia:假定愚蠢	zh
Wikipedia:停用回退通知	zh
Wikipedia:傀儡	zh
Wikipedia:傀儡調查	zh
Wikipedia:傀儡調查/指導	zh
Wikipedia:傀儡調查/提報指南	zh
Wikipedia:傀儡調查/案件/Xayahrainie43	zh
Wikipedia:傀儡調查/案件/影武者	zh
Wikipedia:傀儡調查/空表格	zh
Wikipedia:傀儡調查/空表格/一般編輯提示	zh
Wikipedia:傀儡調查/管理員指南	zh
Wikipedia:傀儡調查/調查助理	zh
Wikipedia:傀儡調查/調查程序	zh
Wikipedia:傀儡账户的特点	zh
Wikipedia:備忘單	zh
Wikipedia:傾向性編輯	zh
Wikipedia:優良條目標準	zh
Wikipedia:優良條目評選	zh
Wikipedia:優良條目評選/header	zh
Wikipedia:優良條目評選/存檔	zh
Wikipedia:優良條目重審/存檔	zh
Wikipedia:優良話題	zh
Wikipedia:儿童保护	zh
Wikipedia:元维基	zh
Wikipedia:免责声明	zh
Wikipedia:內容分歧	zh
Wikipedia:全景自由	zh
Wikipedia:兩碼拉丁字母縮寫表	zh
Wikipedia:八個編輯我們百科全書的簡單規則	zh
Wikipedia:公有領域	zh
Wikipedia:公有領域的圖像資源	zh
Wikipedia:共识	zh
Wikipedia:关于	zh
Wikipedia:关于沙盒	zh
Wikipedia:关注度	zh
Wikipedia:关注度 (事件)	zh
Wikipedia:关注度 (人物)	zh
Wikipedia:关注度 (地理特征)	zh
Wikipedia:关注度 (地震)	zh
Wikipedia:关注度 (数字)	zh
Wikipedia:关注度 (电影)	zh
Wikipedia:关注度 (组织)	zh
Wikipedia:关注度 (网站)	zh
Wikipedia:关注度 (虚构)	zh
Wikipedia:关闭讨论	zh
Wikipedia:其他语言的维基百科优良条目	zh
Wikipedia:其他语言的维基百科优良条目/Wikipedia:緬甸語版	zh
Wikipedia:其他语言的维基百科优良条目/上索布语版	zh
Wikipedia:其他语言的维基百科优良条目/世界語版	zh
Wikipedia:其他语言的维基百科优良条目/中库尔德语版	zh
Wikipedia:其他语言的维基百科优良条目/中文版	zh
Wikipedia:其他语言的维基百科优良条目/丹麥語版	zh
Wikipedia:其他语言的维基百科优良条目/乌尔都语版	zh
Wikipedia:其他语言的维基百科优良条目/亚齐语版	zh
Wikipedia:其他语言的维基百科优良条目/亞美尼亞語版	zh
Wikipedia:其他语言的维基百科优良条目/低地蘇格蘭語版	zh
Wikipedia:其他语言的维基百科优良条目/俄語版	zh
Wikipedia:其他语言的维基百科优良条目/保加利亞語版	zh
Wikipedia:其他语言的维基百科优良条目/信德语版	zh
Wikipedia:其他语言的维基百科优良条目/倫巴底語版	zh
Wikipedia:其他语言的维基百科优良条目/傳統白俄羅斯語版	zh
Wikipedia:其他语言的维基百科优良条目/僧伽罗语版	zh
Wikipedia:其他语言的维基百科优良条目/克什米爾語版	zh
Wikipedia:其他语言的维基百科优良条目/克羅埃西亞語版	zh
Wikipedia:其他语言的维基百科优良条目/克里米亚鞑靼语版	zh
Wikipedia:其他语言的维基百科优良条目/冰島語版	zh
Wikipedia:其他语言的维基百科优良条目/列茲金語版	zh
Wikipedia:其他语言的维基百科优良条目/加泰羅尼亞語版	zh
Wikipedia:其他语言的维基百科优良条目/加里西亞語版	zh
Wikipedia:其他语言的维基百科优良条目/匈牙利語版	zh
Wikipedia:其他语言的维基百科优良条目/北库尔德语版	zh
Wikipedia:其他语言的维基百科优良条目/北弗里斯兰语版	zh
Wikipedia:其他语言的维基百科优良条目/南非语版	zh
Wikipedia:其他语言的维基百科优良条目/卡巴尔达语版	zh
Wikipedia:其他语言的维基百科优良条目/卡拉恰伊－巴尔卡尔语版	zh
Wikipedia:其他语言的维基百科优良条目/卡纳达语版	zh
Wikipedia:其他语言的维基百科优良条目/印地語版	zh
Wikipedia:其他语言的维基百科优良条目/印尼語版	zh
Wikipedia:其他语言的维基百科优良条目/古吉拉特语版	zh
Wikipedia:其他语言的维基百科优良条目/吉拉基語版	zh
Wikipedia:其他语言的维基百科优良条目/吴语版	zh
Wikipedia:其他语言的维基百科优良条目/哈萨克语版	zh
Wikipedia:其他语言的维基百科优良条目/哥德語版	zh
Wikipedia:其他语言的维基百科优良条目/圖盧語版	zh
Wikipedia:其他语言的维基百科优良条目/土耳其語版	zh
Wikipedia:其他语言的维基百科优良条目/埃及阿拉伯语版	zh
Wikipedia:其他语言的维基百科优良条目/塔加洛語版	zh
Wikipedia:其他语言的维基百科优良条目/塔吉克語版	zh
Wikipedia:其他语言的维基百科优良条目/塔塔爾語版	zh
Wikipedia:其他语言的维基百科优良条目/塞爾維亞-克羅埃西亞語版	zh
Wikipedia:其他语言的维基百科优良条目/塞爾維亞語版	zh
Wikipedia:其他语言的维基百科优良条目/奥地利-巴伐利亚语版	zh
Wikipedia:其他语言的维基百科优良条目/奧克語版	zh
Wikipedia:其他语言的维基百科优良条目/奧塞梯語版	zh
Wikipedia:其他语言的维基百科优良条目/奧里亞文版	zh
Wikipedia:其他语言的维基百科优良条目/威尼斯語版	zh
Wikipedia:其他语言的维基百科优良条目/威爾士語版	zh
Wikipedia:其他语言的维基百科优良条目/孟加拉語版	zh
Wikipedia:其他语言的维基百科优良条目/孟语版	zh
Wikipedia:其他语言的维基百科优良条目/尼泊尔语版	zh
Wikipedia:其他语言的维基百科优良条目/尼瓦爾語版	zh
Wikipedia:其他语言的维基百科优良条目/巴什基尔语版	zh
Wikipedia:其他语言的维基百科优良条目/巴斯克語版	zh
Wikipedia:其他语言的维基百科优良条目/布里亞特語版	zh
Wikipedia:其他语言的维基百科优良条目/希伯來語版	zh
Wikipedia:其他语言的维基百科优良条目/希臘語版	zh
Wikipedia:其他语言的维基百科优良条目/康柏语版	zh
Wikipedia:其他语言的维基百科优良条目/德語版	zh
Wikipedia:其他语言的维基百科优良条目/意大利語版	zh
Wikipedia:其他语言的维基百科优良条目/意第緒語版	zh
Wikipedia:其他语言的维基百科优良条目/愛沙尼亞語版	zh
Wikipedia:其他语言的维基百科优良条目/扎扎其語版	zh
Wikipedia:其他语言的维基百科优良条目/拉克語版	zh
Wikipedia:其他语言的维基百科优良条目/拉脫維亞語版	zh
Wikipedia:其他语言的维基百科优良条目/拉迪諾語版	zh
Wikipedia:其他语言的维基百科优良条目/挪威語版	zh
Wikipedia:其他语言的维基百科优良条目/捷克語版	zh
Wikipedia:其他语言的维基百科优良条目/教會斯拉夫語版	zh
Wikipedia:其他语言的维基百科优良条目/文言文版	zh
Wikipedia:其他语言的维基百科优良条目/斯洛伐克語版	zh
Wikipedia:其他语言的维基百科优良条目/斯洛文尼亞語版	zh
Wikipedia:其他语言的维基百科优良条目/斯瓦希里语版	zh
Wikipedia:其他语言的维基百科优良条目/施卢赫语版	zh
Wikipedia:其他语言的维基百科优良条目/日語版	zh
Wikipedia:其他语言的维基百科优良条目/普什图语版	zh
Wikipedia:其他语言的维基百科优良条目/林加拉语版	zh
Wikipedia:其他语言的维基百科优良条目/柯尔克孜语版	zh
Wikipedia:其他语言的维基百科优良条目/格魯吉亞語版	zh
Wikipedia:其他语言的维基百科优良条目/梵语版	zh
Wikipedia:其他语言的维基百科优良条目/楚瓦什語版	zh
Wikipedia:其他语言的维基百科优良条目/比斯拉马语版	zh
Wikipedia:其他语言的维基百科优良条目/法罗语版	zh
Wikipedia:其他语言的维基百科优良条目/法語版	zh
Wikipedia:其他语言的维基百科优良条目/波斯尼亞語版	zh
Wikipedia:其他语言的维基百科优良条目/波斯語版	zh
Wikipedia:其他语言的维基百科优良条目/波蘭語版	zh
Wikipedia:其他语言的维基百科优良条目/泰盧固語版	zh
Wikipedia:其他语言的维基百科优良条目/泰米爾語版	zh
Wikipedia:其他语言的维基百科优良条目/泰語版	zh
Wikipedia:其他语言的维基百科优良条目/海地克里奧爾語版	zh
Wikipedia:其他语言的维基百科优良条目/烏克蘭語版	zh
Wikipedia:其他语言的维基百科优良条目/烏茲別克語版	zh
Wikipedia:其他语言的维基百科优良条目/爪哇語版	zh
Wikipedia:其他语言的维基百科优良条目/牙買加土語版	zh
Wikipedia:其他语言的维基百科优良条目/瑞典語版	zh
Wikipedia:其他语言的维基百科优良条目/白俄羅斯語版	zh
Wikipedia:其他语言的维基百科优良条目/科西嘉语版	zh
Wikipedia:其他语言的维基百科优良条目/立陶宛語版	zh
Wikipedia:其他语言的维基百科优良条目/简单英语版	zh
Wikipedia:其他语言的维基百科优良条目/米南佳保语版	zh
Wikipedia:其他语言的维基百科优良条目/粵文版	zh
Wikipedia:其他语言的维基百科优良条目/約魯巴語版	zh
Wikipedia:其他语言的维基百科优良条目/納瓦特爾語版	zh
Wikipedia:其他语言的维基百科优良条目/维普斯语版	zh
Wikipedia:其他语言的维基百科优良条目/羅馬尼亞語版	zh
Wikipedia:其他语言的维基百科优良条目/芬蘭語版	zh
Wikipedia:其他语言的维基百科优良条目/英語版	zh
Wikipedia:其他语言的维基百科优良条目/荷蘭語版	zh
Wikipedia:其他语言的维基百科优良条目/葡萄牙語版	zh
Wikipedia:其他语言的维基百科优良条目/西弗里斯兰语版	zh
Wikipedia:其他语言的维基百科优良条目/西旁遮普语版	zh
Wikipedia:其他语言的维基百科优良条目/西班牙語版	zh
Wikipedia:其他语言的维基百科优良条目/豪萨语版	zh
Wikipedia:其他语言的维基百科优良条目/越南語版	zh
Wikipedia:其他语言的维基百科优良条目/车臣语版	zh
Wikipedia:其他语言的维基百科优良条目/达戈姆巴语版	zh
Wikipedia:其他语言的维基百科优良条目/迈蒂利语版	zh
