Wikipedia:Acerca de firmar artículos	NA	(?:\bW(?:P:(?:Acerca de firmar artículos|FA)|ikipedia:Acerca de firmar artículos)\b)
Wikipedia:Administradores de interfaz	NA	(?:\bW(?:P:A(?:dministradores de interfaz|DI)|ikipedia:Administradores de interfaz)\b)
Wikipedia:Artículos sin relevancia aparente	NA	(?:\bW(?:P:(?:A(?:rtículos sin relevancia aparente|SR)|SRA)|ikipedia:Artículos sin relevancia aparente)\b)
Wikipedia:Autobiografía	NA	(?:\bW(?:P:A(?:utobiografía|UB)|ikipedia:Autobiografía)\b)
Wikipedia:Bibliotecarios	NA	(?:\bW(?:P:(?:B(?:ibliotecarios|IBLIOS)?|(?:NE)?GC)|ikipedia:Bibliotecarios)\b)
Wikipedia:Biografías de personas vivas	NA	(?:\bW(?:P:(?:B(?:iografías de personas vivas|PV(?:1E)?)|UNEVENTO|PV)|ikipedia:Biografías de personas vivas)\b)
Wikipedia:Burócratas	NA	(?:\bW(?:ikipedia:Burócratas|P:B(?:urócratas|U))\b)
Wikipedia:Candidatos a artículos destacados/Información	NA	(?:\bW(?:ikipedia|P):Candidatos a artículos destacados/Información\b)
Wikipedia:Checkusers	NA	(?:\bW(?:ikipedia:Checkusers|P:C(?:heckusers|U))\b)
Wikipedia:Civismo	NA	(?:\bW(?:P:C(?:ivismo|IV)|ikipedia:Civismo)\b)
Wikipedia:Conflicto de interés	NA	(?:\bW(?:P:C(?:onflicto de interés|[DO]I)|ikipedia:Conflicto de interés)\b)
Wikipedia:Consultas de borrado mediante argumentación	NA	(?:\bW(?:P:(?:C(?:onsultas de borrado mediante argumentación|BMA|DB)|BMA)|ikipedia:Consultas de borrado mediante argumentación)\b)
Wikipedia:Contextualizar	NA	(?:\bW(?:ikipedia:Contextualizar|P:C(?:ontextualizar|X))\b)
Wikipedia:Convenciones de títulos	NA	(?:\bW(?:P:(?:C(?:onvenciones de títulos|D?T)|NOMBREM(?:ÁSCOMÚ|ASCOMU)N|T(?:AX(?:Ó|O)N|ítulos)|E(?:NESPAÑOL|SPECIE)|P(?:RECISIÓN|ELI)|MIN(?:Ú|U)SCULA|DEFINIDOS|SINGULAR|UNC)|ikipedia:Convenciones de títulos)\b)
Wikipedia:Creación de artículos con bot	NA	(?:\bW(?:P:(?:Creación de artículos con bot|BOTO)|ikipedia:Creación de artículos con bot)\b)
Wikipedia:Creadores de cuentas	NA	(?:\bW(?:ikipedia|P):Creadores de cuentas\b)
Wikipedia:Criterios para el borrado rápido	NA	(?:\bW(?:P:(?:C(?:riterios para el borrado rápido|BR)|BR)|ikipedia:Criterios para el borrado rápido)\b)
Wikipedia:Cuenta de propósito particular	NA	(?:\bW(?:P:C(?:uenta de propósito particular|PP)|ikipedia:Cuenta de propósito particular)\b)
Wikipedia:Derechos de autor	NA	(?:\bW(?:P(?::(?:D(?:[AR]|erechos de autor)|CR))?|ikipedia:Derechos de autor)\b)
Wikipedia:Enlaces externos	NA	(?:\bW(?:P:E(?:[EX]|nlaces externos)|ikipedia:Enlaces externos)\b)
Wikipedia:Esta página está protegida	NA	(?:\bW(?:ikipedia|P):Esta página está protegida\b)
Wikipedia:Etiqueta	NA	(?:\bW(?:P:E(?:TIQUETA|tiqueta)?|ikipedia:Etiqueta)\b)
Wikipedia:Etiquetas de usuario	NA	(?:\bW(?:P:(?:E(?:tiquetas de usuario|U)|U(?:serbox|B))|ikipedia:Etiquetas de usuario)\b)
Wikipedia:Exentos de bloqueo a IP	NA	(?:\bW(?:P:E(?:xentos de bloqueo a IP|BI)|ikipedia:Exentos de bloqueo a IP)\b)
Wikipedia:Firma de usuario	NA	(?:\bW(?:P:F(?:irma de usuario|IRMA|DU)|ikipedia:Firma de usuario)\b)
Wikipedia:Fuentes fiables	NA	(?:\bW(?:ikipedia:Fuentes fiables|P:F(?:uentes fiables|F))\b)
Wikipedia:Guía de borrado para los bibliotecarios	NA	(?:\bW(?:ikipedia|P):Guía de borrado para los bibliotecarios\b)
Wikipedia:Guía para el borrado	NA	(?:\bW(?:ikipedia:Guía para el borrado|P:G(?:uía para el borrado|B))\b)
Wikipedia:Ignora las normas	NA	(?:\bW(?:ikipedia:Ignora las normas|P:I(?:gnora las normas|N))\b)
Wikipedia:Información de soporte enciclopédico	NA	(?:\bW(?:P:I(?:nformación de soporte enciclopédico|SE)|ikipedia:Información de soporte enciclopédico)\b)
Wikipedia:Lo que Wikipedia no es	NA	(?:\bW(?:P:(?:N(?:O(?:(?:(?:BUR|DEM)OCRACI|CENSURAD)A|A(?:LMAC(?:É|E)N|NARQUÍA)|ES(?:OBLIGADA)?|REDSOCIAL|NOTICIAS|FORO)?|EF)|L(?:o que Wikipedia no es|WNE)|C(?:AMPODEBATALLA|RISTAL)|SINCRITERIO|BOLA)|ikipedia:Lo que Wikipedia no es)\b)
Wikipedia:Los cinco pilares	NA	(?:\bW(?:P:(?:L(?:os cinco pilares|5P)|5P)|ikipedia:Los cinco pilares)\b)
Wikipedia:No hagas ataques personales	NA	(?:\bW(?:P:(?:N(?:o hagas ataques personales|O?AP)|SUELO|ATP)|ikipedia:No hagas ataques personales)\b)
Wikipedia:No morder a los novatos	NA	(?:\bW(?:P:N(?:o morder a los novatos|MN)|ikipedia:No morder a los novatos)\b)
Wikipedia:No sabotees Wikipedia para respaldar tus argumentos	NA	(?:\bW(?:P:(?:N(?:o sabotees Wikipedia para respaldar tus argumentos|SW)|S)|ikipedia:No sabotees Wikipedia para respaldar tus argumentos)\b)
Wikipedia:Nombres de usuario	NA	(?:\bW(?:P:N(?:ombres de usuario|D?U)|ikipedia:Nombres de usuario)\b)
Wikipedia:Página de usuario	NA	(?:\bW(?:P:P(?:ágina de usuario|D?U)|ikipedia:Página de usuario)\b)
Wikipedia:Páginas de autopromoción	NA	(?:\bW(?:P:(?:P(?:áginas de autopromoción|ROMO|A)|AP|V)|ikipedia:Páginas de autopromoción)\b)
Wikipedia:Para bibliotecarios	NA	(?:\bW(?:ikipedia|P):Para bibliotecarios\b)
Wikipedia:Plantillas de navegación	NA	(?:\bW(?:P:(?:Plantillas de navegación|NAV)|ikipedia:Plantillas de navegación)\b)
Wikipedia:Política de borrado	NA	(?:\bW(?:ikipedia:Política de borrado|P:P(?:olítica de borrado|B))\b)
Wikipedia:Política de bots	NA	(?:\bW(?:P:P(?:olítica de bots|BOTS?)|ikipedia:Política de bots)\b)
Wikipedia:Política de consultas	NA	(?:\bW(?:ikipedia|P):Política de consultas\b)
Wikipedia:Política de protección	NA	(?:\bW(?:P:P(?:olítica de protección|P?P)|ikipedia:Política de protección)\b)
Wikipedia:Política de restauración	NA	(?:\bW(?:ikipedia|P):Política de restauración\b)
Wikipedia:Política de uso de imágenes	NA	(?:\bW(?:P:(?:Política de uso de imágenes|I(?:MG)?)|ikipedia:Política de uso de imágenes)\b)
Wikipedia:Política de wikiproyectos	NA	(?:\bW(?:P:P(?:olítica de wikiproyectos|WP)|ikipedia:Política de wikiproyectos)\b)
Wikipedia:Políticas y convenciones	NA	(?:\bW(?:ikipedia:Políticas y convenciones|P:P(?:olíticas y convenciones)?)\b)
Wikipedia:Presume buena fe	NA	(?:\bW(?:P:(?:P(?:resume buena fe|BF)|BF)|ikipedia:Presume buena fe)\b)
Wikipedia:Propuestas de borrado	NA	(?:\bW(?:P:P(?:ropuestas de borrado|(?:ROP|D)B|BR)|ikipedia:Propuestas de borrado)\b)
Wikipedia:Proselitismo	NA	(?:\bW(?:P:P(?:roselitismo|RO)|ikipedia:Proselitismo)\b)
Wikipedia:Pseudobots	NA	(?:\bW(?:P:P(?:seudobots|SBOT)|ikipedia:Pseudobots)\b)
Wikipedia:Punto de vista neutral	NA	(?:\bW(?:P:(?:P(?:unto de vista neutral|VN)|NPOV)|ikipedia:Punto de vista neutral)\b)
Wikipedia:Regla de las tres reversiones	NA	(?:\bW(?:P:(?:R(?:egla de las tres reversiones|3R)|3RR)|ikipedia:Regla de las tres reversiones)\b)
Wikipedia:Revalidación de bibliotecarios	NA	(?:\bW(?:P:(?:R(?:evalidación de bibliotecarios|E(?:CAB|VAL)|B)|DESCAB)|ikipedia:Revalidación de bibliotecarios)\b)
Wikipedia:Revalidación de bibliotecarios/Texto	NA	(?:\bW(?:P:(?:R(?:evalidación de bibliotecarios/Texto|E(?:CAB|VAL)|B)|DESCAB)|ikipedia:Revalidación de bibliotecarios/Texto)\b)
Wikipedia:Reversores	NA	(?:\bW(?:P:R(?:eversores|E?V)|ikipedia:Reversores)\b)
Wikipedia:Semiprotección de páginas	NA	(?:\bW(?:P:S(?:[BP]|emiprotección de páginas)|ikipedia:Semiprotección de páginas)\b)
Wikipedia:Spam	NA	(?:\bW(?:P:S(?:PAM|pam)|ikipedia:Spam)\b)
Wikipedia:Supresores	NA	(?:\bW(?:P:(?:S(?:upresores|U)|O[SV])|ikipedia:Supresores)\b)
Wikipedia:Usa el sentido común	NA	(?:\bW(?:P:(?:U(?:sa el sentido común|SC)|SC)|ikipedia:Usa el sentido común)\b)
Usuaria:Userbox mujer	NA	(?:\b(?:WP:(?:U(?:serbox|B)|EU)|Usuaria:Userbox mujer)\b)
Wikipedia:Usuarios títeres	NA	(?:\bW(?:P:(?:U(?:suarios títeres|T)|Títere)|ikipedia:Usuarios títeres)\b)
Wikipedia:Verificabilidad	NA	(?:\bW(?:P:V(?:erificabilidad|ER)|ikipedia:Verificabilidad)\b)
Wikipedia:Verificadores	NA	(?:\bW(?:ikipedia:Verificadores|P:V(?:erificadores|E))\b)
Wikipedia:Votaciones	NA	(?:\bW(?:P:V(?:O(?:T(?:AR?|O)?)?|otaciones)|ikipedia:Votaciones)\b)
Wikipedia:Wikipedia no es de papel	NA	(?:\bW(?:P:(?:Wikipedia no es de papel|PAPEL)|ikipedia:Wikipedia no es de papel)\b)
Wikipedia:Wikipedia no es un diccionario	NA	(?:\bW(?:P:(?:Wikipedia no es un diccionario|N(?:ODICCIONARI|E)O)|ikipedia:Wikipedia no es un diccionario)\b)
Wikipedia:Wikipedia no es una fuente primaria	NA	(?:\bW(?:P:(?:Wikipedia no es una fuente primaria|F(?:uente primaria|P)|NFP|IO|OR)|ikipedia:Wikipedia no es una fuente primaria)\b)
Wikipedia:Convención sobre fuentes de relevancia para artistas plásticos contemporáneos	NA	(?:\bW(?:P:(?:Convención sobre fuentes de relevancia para artistas plásticos contemporáneos|ARCO)|ikipedia:Convención sobre fuentes de relevancia para artistas plásticos contemporáneos)\b)
Wikipedia:Documentación de las plantillas de aviso a usuario	NA	(?:\bW(?:ikipedia|P):Documentación de las plantillas de aviso a usuario\b)
Wikipedia:Documentación de las plantillas de mantenimiento	NA	(?:\bW(?:ikipedia|P):Documentación de las plantillas de mantenimiento\b)
Wikipedia:Encuestas	NA	(?:\bW(?:ikipedia:Encuestas|P:E(?:ncuestas|N))\b)
Wikipedia:Esbozo	NA	(?:\bW(?:P:E(?:SBOZO|sbozo|Z)|ikipedia:Esbozo)\b)
Wikipedia:Espacio de nombres Ayuda	NA	(?:\bW(?:ikipedia|P):Espacio de nombres Ayuda\b)
Wikipedia:Espacio de nombres Wikipedia	NA	(?:\bW(?:P:E(?:spacio de nombres Wikipedia|NW)|ikipedia:Espacio de nombres Wikipedia)\b)
Wikipedia:Espacio principal	NA	(?:\bW(?:ikipedia:Espacio principal|P:E(?:spacio principal|P))\b)
Wikipedia:Estructura de un artículo	NA	(?:\bW(?:P:E(?:structura de un artículo|B?A)|ikipedia:Estructura de un artículo)\b)
Wikipedia:Etiquetas de usuario	NA	(?:\bW(?:P:(?:E(?:tiquetas de usuario|U)|U(?:serbox|B))|ikipedia:Etiquetas de usuario)\b)
Wikipedia:Evita las autorreferencias	NA	(?:\bW(?:P:E(?:vita las autorreferencias|AR)|ikipedia:Evita las autorreferencias)\b)
Wikipedia:Páginas de discusión	NA	(?:\bW(?:P:(?:P(?:áginas de discusión|DD)|DISC)|ikipedia:Páginas de discusión)\b)
Wikipedia:Propiedad de los artículos	NA	(?:\bW(?:P:(?:Propiedad de los artículos|DUEÑO)|ikipedia:Propiedad de los artículos)\b)
Wikipedia:Referencias	NA	(?:\bW(?:P:(?:R(?:EF(?:SAGRUPADAS|GEN)?|eferencias)|(?:AGRUP|CIT)AR|(?:NOTASAL)?PIE)|ikipedia:Referencias)\b)
Wikipedia:Revelación de la trama	NA	(?:\bW(?:P:(?:R(?:evelación de la trama|T)|SPOILER)|ikipedia:Revelación de la trama)\b)
Wikipedia:Sé valiente al editar páginas	NA	(?:\bW(?:ikipedia:Sé valiente al editar páginas|P:S(?:é valiente al editar páginas|V))\b)
Wikipedia:Topónimos de España	NA	(?:\bW(?:P:T(?:opónimos de España|OES)|ikipedia:Topónimos de España)\b)
Wikipedia:Transliteración y transcripción	NA	(?:\bW(?:ikipedia:Transliteración y transcripción|P:T(?:ransliteración y transcripción)?)\b)
Wikipedia:¿Tú o usted?	NA	(?:\bW(?:ikipedia|P):¿Tú o usted\b)
Usuaria:Userbox mujer	NA	(?:\b(?:WP:(?:U(?:serbox|B)|EU)|Usuaria:Userbox mujer)\b)
Usuario:Userbox/Documentación de userboxes	NA	(?:\bUsuario:Userbox/Documentación de userboxes\b)
Wikipedia:Véase también	NA	(?:\bW(?:ikipedia:Véase también|P:V(?:éase también|T))\b)
Wikipedia:Convenciones idiomáticas	NA	(?:\bW(?:ikipedia:Convenciones idiomáticas|P:C(?:onvenciones idiomáticas|I))\b)
Wikipedia:Manual de estilo	NA	(?:\bW(?:P:(?:M(?:anual de estilo|ARCAS|D?E)|C(?:O(?:RTESÍA|M)|YFT)|IC(?:ON)?ONO|PLACEHOLDER|BANDERAS?|FECHAS)|ikipedia:Manual de estilo)\b)
Wikipedia:Manual de estilo/Abreviaturas	NA	(?:\bW(?:P:M(?:anual de estilo/Abreviaturas|E/A)|ikipedia:Manual de estilo/Abreviaturas)\b)
Wikipedia:Manual de estilo/Biografías	NA	(?:\bW(?:P:M(?:anual de estilo/Biografías|E/B(?:IO)?)|ikipedia:Manual de estilo/Biografías)\b)
Wikipedia:Manual de estilo/Páginas de desambiguación	NA	(?:\bW(?:P:(?:M(?:anual de estilo/Páginas de desambiguación|D?E/DES)|DES|PD)|ikipedia:Manual de estilo/Páginas de desambiguación)\b)
Wikipedia:Manual de estilo/Artículos relacionados con Japón	NA	(?:\bW(?:P:M(?:anual de estilo/Artículos relacionados con Japón|E(?:-JA|/JP))|ikipedia:Manual de estilo/Artículos relacionados con Japón)\b)
Wikipedia:Manual de estilo/Marcas	NA	(?:\bW(?:P:M(?:anual de estilo/Marcas|E/MA)|ikipedia:Manual de estilo/Marcas)\b)
Wikipedia:Manual de estilo/Páginas de desambiguación	NA	(?:\bW(?:P:(?:M(?:anual de estilo/Páginas de desambiguación|D?E/DES)|DES|PD)|ikipedia:Manual de estilo/Páginas de desambiguación)\b)
Wikipedia:Manual de estilo/Secciones de curiosidades	NA	(?:\bW(?:P:(?:M(?:anual de estilo/Secciones de curiosidades|E/SC)|CURIOSIDADES|TRIVIA|SDC)|ikipedia:Manual de estilo/Secciones de curiosidades)\b)
