Wikipedia:Article titles	Content	(?:\bW(?:P:(?:N(?:A(?:M(?:INGCRITERIA|ECHANGES)|TURAL(?:NES|DI)S)|POV(?:TITL|NAM)E|DESC|OUN)|T(?:ITLE(?:(?:SPECIALCHARACTER|CHANGE)S|FORMAT|VAR|TM)?|RANSLITERATE|SC)|D(?:E(?:SCRIPDIS|FINITE)|IFF(?:PUNCT|CAPS))|P(?:OV(?:TITL|NAM)E|RECIS(?:ION|E)|ARENDIS)|C(?:O(?:MM(?:ONNAME|ADIS)|NCISE)|RITERIA)|(?:ITALICTITL|LOWERCAS)E|A(?:T(?:D(?:AB|IS))?|ND)|S(?:MALLDETAILS|INGULAR)|RECOGNIZABILITY|OTHERNAMES|U(?:CRN|E)|QUALIFIER|MOSAT)|ikipedia:Article titles)\b)
Wikipedia:Spoiler	Content guide	(?:\bW(?:P:(?:S(?:POIL(?:ER(?:ALERT)?)?|W )|PREVIEWS)|ikipedia:Spoiler)\b)
Wikipedia:Wikipedia is not for things made up one day	Content guide	(?:\bW(?:ikipedia:Wikipedia is not for things made up one day|P:(?:N(?:OTMADEUP|FT)|SCRABBLE|MADEUP|ONEDAY|1DAY ))\b)
Wikipedia:Accuracy dispute	Content guide	(?:\bW(?:P:(?:D(?:ISPUTED|UBIOUS)|AD)|ikipedia:Accuracy dispute)\b)
Wikipedia:Wikipedia:Anarchism referencing guidelines	Content guide	(?:\bW(?:P:A(?:N(?: OPINION|CITE)|LL ANARCHISTS|RGH)|ikipedia:Anarchism referencing guidelines)\b)
Wikipedia:Do not create hoaxes	Content guide	(?:\bW(?:P:(?:D(?:(?:ONT|W)HOAX|NCH)|N(?:OHOAXES|HOAX)|HOAX)|ikipedia:Do not create hoaxes)\b)
Wikipedia:Do not include the full text of lengthy primary sources	Content guide	(?:\bW(?:ikipedia:Do not include the full text of lengthy primary sources|P:N(?:OFULLTEXT|PS))\b)
Wikipedia:Logos	Content guide	(?:\bW(?:P:(?:BANDLOGO|LOGOS?)|ikipedia:Logos)\b)
Wikipedia:No 3D illustrations	Content guide	(?:\bW(?:ikipedia:No 3D illustrations|P:3D)\b)
Wikipedia:Non-U.S. copyrights	Content guide	(?:\bW(?:ikipedia:Non-U.S. copyrights|P:(?:NUSC|URAA))\b)
Wikipedia:Offensive material	Content guide	(?:\bW(?:P:(?:(?:BOWDLERIZ|PROFAN)E|G(?:RATUITOUS|FFENSE)|F*\**|SHIT|OM)|ikipedia:Offensive material)\b)
Wikipedia:Patent nonsense	Content guide	(?:\bW(?:P:(?:P(?:ATENT|N)|NONSENSE)|ikipedia:Patent nonsense)\b)
Wikipedia:Portal guidelines	Content guide	(?:\bW(?:ikipedia:Portal/Guidelines|P:PO(?:RT)?G)\b)
Wikipedia:Spam	Content guide	(?:\bW(?:P:(?:SPAM(?:LINKS?|#LINK|BAIT|MER)?|A(?:D(?:MAS[KQ]|S)|RTSPAM)|(?:CITE|LINK|REF)SPAM|B(?:OOKSPAM|ROCHURE)|OTHERSPAM(?:EXISTS)?|EXTPROMO)|ikipedia:Spam)\b)
Wikipedia:Television Episodes	Content guide	(?:\bW(?:ikipedia:Television episodes|P:(?:EPISODE|TVEP))\b)
Wikipedia:Record Charts	Content guide	(?:\bW(?:P:(?:(?:(?:B(?:ILLBOAR|A)|GOO)D|OKAY|US)CHARTS|SINGLE(?:NETWORK|VENDOR)|CHART(?:MATH|TRAJ)?)|ikipedia:Record charts)\b)
Wikipedia:WikiProject Days of the year articles	Content guide	(?:\bW(?:P:(?:D(?:O(?:Y(?:CITE)?|TY)|EATHDOY)|BIRTHDOY|NGS)|ikipedia:Days of the year)\b)
Wikipedia:Video games articles	Content guide	(?:\bW(?:P:(?:VG(?:/(?:P(?:O[PV]|LOT)|(?:MIXE|LEA)D|RE(?:LEASE|C)|DATE(?:CAT)?|CONTENT|NONENG|STYLE|EL|JP)|IMAGES|JARGON|LAYOUT|ORDER|SCOPE|BOX)|GAMECRUFT|MOSVG|JFN)|ikipedia:Manual of Style/Video games)\b)
Wikipedia:Deletion process	Deletion	(?:\bW(?:P:(?:D(?:PR(?:#(?:[ACFMRT]FD|DRV|NAC))?|ELPRO(?:#(?:[ACFMRT]FD|DRV))?)|(?:P(?:ROCEDURAL)?CLOS|BIGDELET)E|S(?:(?:OFTDELET|CLOS)E|EARCHDEL)|N(?:OQUORUM|ACD)|WITHDRAWN|RELIST|EARLY|XFD)|ikipedia:Deletion (?:proces|forum|venue)s)\b)
Wikipedia:Speedy keep	Deletion	(?:\bW(?:P:(?:SK(?:(?:#NO|CRI)T)?|KEEP|CSK)|ikipedia:Speedy keep)\b)
Wikipedia:Deletion guidelines for administrators	Deletion	(?:\bW(?:ikipedia:Deletion guidelines for administrators|P:(?:ROUGHCONSENSUS|DGFA))\b)
Wikipedia:Article size	Editing	(?:\bW(?:P:(?:S(?:(?:UBARTIC|IZERU)LE|P(?:LITLIS|INOU)T)|(?:CHOKIN|TOOBI)G|(?:RP|A)S|LENGTH|HASTE)|ikipedia:Article size)\b)
Wikipedia:Be bold	Editing	(?:\bW(?:P:(?:B(?:OLD(?:NOTOBLIGATORY)?|NO|B)|(?:SO)?FIXIT|RECKLESS|CAREFUL|GLC)|ikipedia:Be bold)\b)
Wikipedia:Disambiguation	Editing	(?:\bW(?:P:(?:D(?:AB(?:N(?:O(?:INCLUDE|T)|AME)|A(?:CRONYM|BBREV)|CO(?:MBINE|NCEPT)|S(?:ISTER|TYLE)|DI(?:SPLAY|C)|RE(?:LATED|F)|LINKS?)?|ETERMINEPRIMARY|(?:OUBLE)?DAB|ISAMBIG|PAGES?|LINKS|BC)?|P(?:RIMARY(?:REDIRECT|TOPIC|USAGE)|T(?:OPIC|M)|ARTIAL)|IN(?:TDAB(?:LINK|S)?|C(?:OMP)?DAB)|N(?:OPRIMARY|AMELIST|WFCTM|CDAB)|F(?:IXDABLINKS|URTHERDAB)|T(?:(?:ITLE)?PTM|WODABS)|(?:CONCEPT|HOWTO)DAB|BUTIDONTKNOWABOUTIT|(?:MULTI|2)DABS|ONEOTHER)|ikipedia:(?:Disambiguation|PRIMARYRED))\b)
Wikipedia:Technical articles	Editing	(?:\bW(?:P:(?:O(?:VERSIMPLIFY|NEDOWN)|TECH(?:-CONTENT|NICAL)|EXPLAINLEAD|UPFRONT|MTAU)|ikipedia:Make technical articles understandable)\b)
Wikipedia:Categories, lists, and navigation templates	Editing	(?:\bW(?:P:(?:BIDI(?:RECTIONAL)?|N(?:OTDUPE?|AVBOX)|(?:FILM|PERF)NAV|LINKBACK|AOA[CL]|DOA[CL]|SIDEBAR|CLNT?)|ikipedia:Categories, lists, and navigation templates)\b)
Wikipedia:Categorization	Editing	(?:\bW(?:P:(?:(?:T(?:EMPLATE|OPIC)?|HIDDEN|USERNO|FILE|MOS)CAT|C(?:AT(?:DEF(?:INING)?|V(?:ER)?|#[TV]|EGORY)?|G)|S(?:(?:U(?:PER|B)|ET)CAT|ORTKEY)|D(?:(?:RAFTNO|UP)CAT|IFFUSE)|EPON(?:YMOUS)?|PROJCATS)|ikipedia:Categorization)\b)
Wikipedia:Categorization of people	Editing	(?:\bW(?:P:(?:(?:(?:EPCATP|PE)ER|LISTA)S|COP(?:S(?:EP)?|DEF|#N|/S)?|S(?:EPARATE|UR)|NAMESORT|MCSTJR)|ikipedia:Categorization of people)\b)
Wikipedia:People by year	Editing	(?:\bW(?:ikipedia:People by year|P:PBY)\b)
Wikipedia:Categorization by ethnicity, gender, religion and sexuality	Editing	(?:\bW(?:P:(?:CAT(?:/(?:EGRS|GRS |R)|G(?:ENDER|RS)|EGRS)|E(?:THNICRACECAT|GRS)|FINAL RUNG|GHETTO)|ikipedia:Categorization/Ethnicity, gender, religion and sexuality)\b)
Wikipedia:Redirect categories	Editing	(?:\bW(?:P:(?:(?:R(?:ED)?|LISTR)CAT|INCOMPATIBLE)|ikipedia:Categorizing redirects)\b)
Wikipedia:User categories	Editing	(?:\bW(?:P:U(?:SERCAT(?:YES|NO)?|CAT)|ikipedia:User categories)\b)
Wikipedia:Overcategorization	Editing	(?:\bW(?:P:(?:O(?:C(?:A(?:SSOC|WARD|T)|E(?:GRS|PON)|LOCATION|VENUE|MISC)?|(?:VER(?:LAP)?|PINION)CAT)|S(?:MALL(?:CAT)?|UBJECTIVECAT|HAREDNAME)|(?:ARBITRARY|CANDIDATE|PERF)CAT|N(?:ONDEF(?:INING)?|ARROWCAT)|T(?:RIVIALCAT|OPTEN))|ikipedia:Overcategorization)\b)
Wikipedia:Reviewing good articles	Editing	(?:\bW(?:ikipedia:Reviewing good articles|P:RGA)\b)
Wikipedia:Subpages	Editing	(?:\bW(?:P:(?:TITLESLASH|S(?:UB|P))|ikipedia:Subpages)\b)
Wikipedia:Copying within Wikipedia and Wikimedia	Editing	(?:\bW(?:P:(?:C(?:OPYWITHIN|WW)|ATT(?:REQ|SIT)|R(?:U[DU]|IA)|(?:NO|P)ATT|TFOLWP)|ikipedia:Copying within Wikipedia)\b)
Wikipedia:Hatnote use	Editing	(?:\bW(?:P:(?:H(?:AT(?:NOTE(?:PLACE|RULES)|EXTRA)?|N[PRS]?|RULES)|(?:(?:ONESHOR|LEGI)T|EL|TR|1)HAT|N(?:O(?:ARTICLE|TAMB)|AMB)|RE(?:LATED|DHAT)|SIMILAR)|ikipedia:Hatnote)\b)
Wikipedia:High-risk templates protection	Editing	(?:\bW(?:ikipedia:High-risk templates|P:H(?:IGHRISK|RT))\b)
Wikipedia:Page blanking	Editing	(?:\bW(?:P:(?:PAGEBLANKING|BLANK)|ikipedia:Page blanking)\b)
Wikipedia:Preparing images for upload	Editing	(?:\bW(?:ikipedia:Preparing images for upload|P:(?:PIFU|USOP))\b)
Wikipedia:Recent years	Editing	(?:\bW(?:ikipedia:Recent years|P:RY[BD]?)\b)
Wikipedia:Red links	Editing	(?:\bW(?:P:(?:RED(?:LINK(?:BIO|S)?|DEAL|NOT?|BIO|YES)?|CHECKAFTERCREATE|INCOMINGLINKS)|ikipedia:Red link)\b)
Wikipedia:Reference desk guidelines	Editing	(?:\bW(?:ikipedia:Reference desk/Guidelines|P:RD/G)\b)
Wikipedia:Substitution use	Editing	(?:\bW(?:P:(?:SUBST(?:(?:MUS|NO)T)?|TSUB)|ikipedia:Substitution)\b)
Wikipedia:Summary style	Editing	(?:\bW(?:P:(?:S(?:UMMARY|YNC|S)|AVOIDSPLIT|DETAIL)|ikipedia:Summary style)\b)
Wikipedia:Updating articles	Editing	(?:\bWikipedia:Updating information\b)
Wikipedia:Version 1.0 Editorial Team assessment	Editing	(?:\bW(?:P:(?:(?:NONSTANDARDCLA|ASSE)SS|1.0/A)|ikipedia:Content assessment)\b)
Wikipedia:Broad concept articles	Editing	(?:\bW(?:P:(?:DABCON(?:G(?:AME|EO|OV)|P(?:HYS|ROD)|BRAND|SPORT|MATH|OFF)|B(?:ROAD(?:CONCEPT)?|CA))|ikipedia:Broad-concept article)\b)
Wikipedia:Recent year articles	Editing	(?:\bW(?:ikipedia:Recent years|P:RY[BD]?)\b)
Wikipedia:Stubs	Editing	(?:\bW(?:P:(?:S(?:TUB(?:S(?:PACING)?|DEF|IFY)?|VSP)|(?:IDEAL|NEW|TAG|DE)STUB|P(?:ROJSTUB|SA))|ikipedia:Stub)\b)
Wikipedia:Set index articles	Editing	(?:\bW(?:P:(?:S(?:ET(?:NOTDAB|INDEX)|IA(?:NOTDAB)?)|NOTDAB)|ikipedia:Set index articles)\b)
Wikipedia:Redirects	Editing	(?:\bW(?:P:(?:R(?:#(?:C(?:ATEGORY|RD)|ASTONISH|SUPPRESS|HARMFUL|DELETE|KEEP|PLA)|EDIR(?:ECTPROTECTION)?|P(?:ROTECTION|URPOSE)|NEUTRAL|SECT|TOA)?|B(?:LA(?:NKANDREDIRECT|R)|RINT)|N(?:AVNOREDIRECT|OTBROKEN)|(?:DONOTFIXI|TARGE)T|(?:SELF|ED)RED|POFR)|ikipedia:Redirect)\b)
Wikipedia:Soft redirects	Editing	(?:\bW(?:P:S(?:OFT(?:REDIR|TEMP)|RD)|ikipedia:Soft redirect)\b)
Wikipedia:Article titles	Naming conventions	(?:\bW(?:P:(?:N(?:A(?:M(?:INGCRITERIA|ECHANGES)|TURAL(?:NES|DI)S)|POV(?:TITL|NAM)E|DESC|OUN)|T(?:ITLE(?:(?:SPECIALCHARACTER|CHANGE)S|FORMAT|VAR|TM)?|RANSLITERATE|SC)|D(?:E(?:SCRIPDIS|FINITE)|IFF(?:PUNCT|CAPS))|P(?:OV(?:TITL|NAM)E|RECIS(?:ION|E)|ARENDIS)|C(?:O(?:MM(?:ONNAME|ADIS)|NCISE)|RITERIA)|(?:ITALICTITL|LOWERCAS)E|A(?:T(?:D(?:AB|IS))?|ND)|S(?:MALLDETAILS|INGULAR)|RECOGNIZABILITY|OTHERNAMES|U(?:CRN|E)|QUALIFIER|MOSAT)|ikipedia:Article titles)\b)
Wikipedia:Category names	Naming conventions	(?:\bW(?:ikipedia:Category names|P:(?:CATNAME|NCCAT))\b)
Wikipedia:File names	Naming conventions	(?:\bW(?:P:F(?:M(?:V/W|NN)|ILENAMES|NC)|ikipedia:File names)\b)
Wikipedia:Naming conventions (acronyms)	Naming conventions	(?:\bW(?:P:(?:ACRONYMTITLE|NCA(?:CRO)?|MOSABBR)|ikipedia:Manual of Style/Abbreviations)\b)
Wikipedia:Naming conventions (capitalization)	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (capitalization)|P:NCC(?:APS|PT))\b)
Wikipedia:Naming conventions (country-specific topics)	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (country-specific topics)|P:NCCST)\b)
Wikipedia:Naming conventions (definite or indefinite article at beginning of name)	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (definite or indefinite article at beginning of name)|P:(?:NC(?:THE|AN)|THE(?:UNI)?))\b)
Wikipedia:Naming conventions (events)	Naming conventions	(?:\bW(?:P:(?:N(?:CE(?:VENTS)?|OYEAR)|D(?:ESCRIPTO|ISASTE)R)|ikipedia:Naming conventions (events))\b)
Wikipedia:Naming conventions (geographic names)	Naming conventions	(?:\bW(?:P:(?:N(?:C(?:P(?:LACE(?:DAB)?|HILIPPINE)|(?:FALKLA|I)ND|AUST|CS|GN)|BZ)|(?:S(?:COTLAND|RB)|U[KS]|VIET)PLACE|M(?:ODERNPLACENAME|PN)|PLACE(?:DAB)?|WIAN)|ikipedia:Naming conventions (geographic names))\b)
Wikipedia:Naming conventions (numbers and dates)	Naming conventions	(?:\bW(?:P:(?:NC(?:D(?:URATION|ATES)|NUM)|DATERANGETITLES)|ikipedia:Naming conventions (numbers and dates))\b)
Wikipedia:Naming conventions (long lists)	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (long lists)|P:NC(?:L(?:ONGLIST|L)|SPLITLIST))\b)
Wikipedia:Naming conventions (people)	Naming conventions	(?:\bW(?:P:(?:M(?:IDDL(?:ENAM)?E|ONONYM|AIDEN)|N(?:C(?:P(?:DAB)?|BIO)|ICKNAME)|S(?:(?:INGL|TAG)ENAME|PNC)|(?:TITLESINTITLE|INIT)S|PSEUDONYM|JR/SR)|ikipedia:Naming conventions (people))\b)
Wikipedia:Naming conventions (plurals)	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (plurals)|P:(?:PLURAL(?:PT)?|NCPLURAL))\b)
Wikipedia:Naming conventions (technical restrictions)	Naming conventions	(?:\bW(?:P:(?:NC(?:-(?:COLONS?|SLASH)|LOWERCASEFIRST|HASHTAG|TR)|TITLELENGTH)|ikipedia:Naming conventions (technical restrictions))\b)
Wikipedia:Naming conventions (use English)	Naming conventions	(?:\bW(?:P:(?:DI(?:ACRITICS|VIDEDUSE)|E(?:STABLISHED|NGLISH)|NCUE|UEIA)|ikipedia:Naming conventions (use English))\b)
Wikipedia:Aircraft	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (aircraft)|P:(?:NCAIR(?:CRAFT)?|AIR/NC))\b)
Wikipedia:Ancient Romans	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (ancient Romans)|P:(?:ROMANS|NCRN))\b)
Wikipedia:Armenian	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Armenian)|P:(?:NCARME(?:NIA)?|ARME)N)\b)
Wikipedia:Astronomical objects	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (astronomical objects)|P:(?:(?:PLANET|STAR)NAMES|NCASTRO))\b)
Wikipedia:Australian roads	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Australian roads)|P:(?:AURDNAME|NCAURD))\b)
Wikipedia:Baseball players	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (baseball players)|P:NC-?BASE)\b)
Wikipedia:Belgium: castle, country house, château and kasteel	Naming conventions	(?:\bWikipedia:WikiProject Belgium/Castle, country house, château and kasteel naming conventions\b)
Wikipedia:Belgium: alternate language names	Naming conventions	(?:\bWikipedia:WikiProject Belgium/Alternate language names\b)
Wikipedia:Books	Naming conventions	(?:\bW(?:P:(?:NC(?:B(?:OOKS|K)?|-BK)|SUBTITLES?|BOOKDAB)|ikipedia:Naming conventions (books))\b)
Wikipedia:Broadcasting	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (broadcasting)|P:NC-?BC)\b)
Wikipedia:Brussels	Naming conventions	(?:\bWikipedia:WikiProject Belgium/Brussels naming conventions\b)
Wikipedia:Burmese	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Burmese)|P:BURMESE)\b)
Wikipedia:Chemistry	Naming conventions	(?:\bW(?:P:(?:C(?:HEMNAME|AES)|(?:NCCHE|ALU)M|MOSCHEM/NAME|SULF)|ikipedia:Naming conventions (chemistry))\b)
Wikipedia:Chinese	Naming conventions	(?:\bW(?:P:(?:NC-(?:CH(?:INA|N)|ZH)|(?:CHINES|ZHNAM)E)|ikipedia:Naming conventions (Chinese))\b)
Wikipedia:Clergy	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (clergy)|P:(?:NC(?:CL|WC)|BISHOP))\b)
Wikipedia:College football	Naming conventions	(?:\bWikipedia:WikiProject College football/Naming conventions\b)
Wikipedia:Comics	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (comics)|P:NCC(?:OMICS|/THE|DAB))\b)
Wikipedia:Companies	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (companies)|P:NCCORP)\b)
Wikipedia:Ethnicities and tribes	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (ethnicities and tribes)|P:(?:ETHNICGROUP|NCET(?:/A)?|TRIBE))\b)
Wikipedia:Fauna	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (fauna)|P:(?:(?:MONOTYPI|N)C)?FAUNA)\b)
Wikipedia:Films	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (films)|P:(?:NCF(?:ILMS?)?|PRIMARYFILM))\b)
Wikipedia:Flora	Naming conventions	(?:\bW(?:P:(?:NC(?:(cultivar)|FLORA)|(?:MONOTYPIC)?FLORA|CULTIVAR)|ikipedia:Naming conventions (flora))\b)
Wikipedia:Geographic names	Naming conventions	(?:\bW(?:P:(?:N(?:C(?:P(?:LACE(?:DAB)?|HILIPPINE)|(?:FALKLA|I)ND|AUST|CS|GN)|BZ)|(?:S(?:COTLAND|RB)|U[KS]|VIET)PLACE|M(?:ODERNPLACENAME|PN)|PLACE(?:DAB)?|WIAN)|ikipedia:Naming conventions (geographic names))\b)
Wikipedia:Government and legislation	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (government and legislation)|P:NC(?:-(?:ELECT|GAL)|ELECT|GAL))\b)
Wikipedia:Greek	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Greek)|P:(?:NC)?GREEK)\b)
Wikipedia:Hebrew	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Hebrew)|P:(?:NCHE(?:BREW)?|HE(?:BREW)?))\b)
Wikipedia:Ice hockey	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (ice hockey)|P:NCIH)\b)
Wikipedia:Indic	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Indic)|P:NCIN(?:DIC)?)\b)
Wikipedia:Irish categories	Naming conventions	(?:\bW(?:ikipedia:WikiProject Ireland/Ireland Category Norms|P:IRE-CATS)\b)
Wikipedia:Korean	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Korean)|P:NC(?:-(?:SoJ|KO)|KO(?:REAN)?))\b)
Wikipedia:Languages	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (languages)|P:(?:NCL(?:ANG)?|DIALECT))\b)
Wikipedia:Law enforcement agency categories	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (law enforcement agency categories)|P:LEAC(?:AT)?)\b)
Wikipedia:Latter Day Saints	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Latter Day Saints)|P:NCLDS)\b)
Wikipedia:Macedonia	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Macedonia)|P:(?:MOSMAC3?|NCMAC))\b)
Wikipedia:Manuscripts	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (manuscripts)|P:NCMANU(?:SCRIPT)?)\b)
Wikipedia:Mining	Naming conventions	(?:\bW(?:ikipedia:WikiProject Mining/Style guide|P:MINESTYLE)\b)
Wikipedia:Mongolian	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Mongolian)|P:(?:(?:NC)?MO|RM)N)\b)
Wikipedia:Music	Naming conventions	(?:\bW(?:P:(?:(?:S(?:INGER|ONG)|COMPOSITION|ALBUM|EP)DAB|BAND(?:NAME|DAB)|NCM(?:USIC|DAB)?|MUSICSERIES|DABSONG)|ikipedia:Naming conventions (music))\b)
Wikipedia:New Zealand	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (New Zealand)|P:NCNZ)\b)
Wikipedia:Norse mythology	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Norse mythology)|P:NCNM)\b)
Wikipedia:Operas	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (operas)|P:NCO(?:PERA)?)\b)
Wikipedia:Political parties	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (political parties)|P:NCP(?:ARTY|P))\b)
Wikipedia:Royalty and nobility	Naming conventions	(?:\bW(?:P:(?:NC(?:(?:BRIT)?PEER|R(?:AN|OY)|N(?:OB|T))|CO(?:GNOMEN|NSORTS)|SOVEREIGN|OBE)|ikipedia:Naming conventions (royalty and nobility))\b)
Wikipedia:Ships	Naming conventions	(?:\bW(?:P:(?:SH(?:IP(?:NAME|DAB)|E4SHIPS)|NC(?:S(?:HIP )?|-SHIPS?))|ikipedia:Naming conventions (ships))\b)
Wikipedia:Sports teams	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (sports teams)|P:NCST)\b)
Wikipedia:Sportspeople	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (sportspeople)|P:NCSP)\b)
Wikipedia:Stations in Poland	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (stations in Poland)|P:NC-PLSTATIONS)\b)
Wikipedia:Swiss municipalities	Naming conventions	(?:\bWikipedia:WikiProject Swiss municipalities/Article title conventions\b)
Wikipedia:Television	Naming conventions	(?:\bW(?:P:(?:NC(?:TV(?:U[KS])?|[-:]TV)|TV(?:SEASON|-NC))|ikipedia:Naming conventions (television))\b)
Wikipedia:Tibetan	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (Tibetan)|P:NC-TIBET)\b)
