Wikipedia:Article titles	Content	(?:\bW(?:P:(?:N(?:A(?:M(?:INGCRITERIA|ECHANGES)|TURAL(?:NES|DI)S)|POV(?:TITL|NAM)E|DESC|OUN)|T(?:ITLE(?:(?:SPECIALCHARACTER|CHANGE)S|FORMAT|VAR|TM)?|RANSLITERATE|SC)|D(?:E(?:SCRIPDIS|FINITE)|IFF(?:PUNCT|CAPS))|P(?:OV(?:TITL|NAM)E|RECIS(?:ION|E)|ARENDIS)|C(?:O(?:MM(?:ONNAME|ADIS)|NCISE)|RITERIA)|(?:ITALICTITL|LOWERCAS)E|A(?:T(?:D(?:AB|IS))?|ND)|S(?:MALLDETAILS|INGULAR)|RECOGNIZABILITY|OTHERNAMES|U(?:CRN|E)|QUALIFIER|MOSAT)|ikipedia:Article titles)\b)
Wikipedia:UK Parliament constituencies	Naming conventions	(?:\bWikipedia:Naming conventions (UK Parliament constituencies)\b)
Wikipedia:UK stations	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (UK stations)|P:(?:UKSTATION(?:DAB)?|NCUKSTATIONS))\b)
Wikipedia:US state and territory highways	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (U.S. state and territory highways)|P:USSH)\b)
Wikipedia:Video games	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (video games)|P:NC(?:GAMES(?:DAB)?|VG(?:DAB)?))\b)
Wikipedia:West Bank	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (West Bank)|P:(?:WESTBANK|NCWB|J&S))\b)
Wikipedia:Writing systems	Naming conventions	(?:\bW(?:ikipedia:Naming conventions (writing systems)|P:NC(?:(WS)|WS))\b)
Wikipedia:Notability	Notability	(?:\bW(?:P:(?:N(?:O(?:T(?:E(?:WORTHY|SAL)?|TEMPORARY)|PAGE)|LISTITEM|POSSIBLE|EXIST|RVE?|TEMP|NC?)?|(?:(?:CON|LIS|AR)T|FAIL|WHY)N|S(?:USTAINED|IGCOV|PIP)|PAGEDECIDE|15MOF|GNG)|ikipedia:Notability)\b)
Wikipedia:Academics	Notability	(?:\bW(?:P:(?:N(?:ACADEMIC|PROF)|ACADEMIC|TEACHER |SCHOLAR|PROF)|ikipedia:Notability (academics))\b)
Wikipedia:Astronomical objects	Notability	(?:\bW(?:ikipedia:Notability (astronomical objects)|P:(?:NAST(?:CRIT|HELP|RO)|AST2000|DWMP))\b)
Wikipedia:Books	Notability	(?:\bW(?:P:(?:B(?:K(?:CR(?:YSTAL|IT)|MERGE|ST|TS|D)?|OOK(?:STORE|CRIT))|T(?:(?:EXTBOO|XTB)KS|BK)|O(?:LDBOO|B)K|NB(?:OOK)?)|ikipedia:Notability (books))\b)
Wikipedia:Events	Notability	(?:\bW(?:P:(?:(?:(?:CONTINUED)?COVERAG|PERSISTENC|GEOSCOP)E|N(?:E(?:WSEVENT|VENTS )|CRIME|NEWS|(E)|/CA)|D(?:E(?:LAY|PTH)|OGBITESMAN|IVERSE)|E(?:VENT(?:CRIT(?:ERIA)?)?|FFECT)|(?:BREAK|LAST)ING|R(?:OUTINE|APID)|ANTICIPATION|SENSATIONAL|INDEPTH)|ikipedia:Notability (events))\b)
Wikipedia:Films	Notability	(?:\bW(?:P:(?:N(?:F(?:[FP]|SOURCES|ILM|OE?)?|OTFILM)|FILMNOT|MOVIE )|ikipedia:Notability (films))\b)
Wikipedia:Geographic features	Notability	(?:\bW(?:P:(?:N(?:GEO(?:G(?:RAPHY)?)?|BUILD(?:ING)?|FEAT)|GEO(?:(?:LAN|ROA)D|FEAT|PURP))|ikipedia:Notability (geographic features))\b)
Wikipedia:Media	Notability	(?:\bW(?:P:(?:N(?:ME(?:DIA)?|TV)|TVS(?:ERIES|HOW)|B(?:ROAD)?CAST|STUDENTMEDIA|RPRGM)|ikipedia:Notability (media))\b)
Wikipedia:Music	Notability	(?:\bW(?:P:(?:N(?:S(?:INGLE|ONG)|M(?:USIC|G)?|ALBUMS?|CONCERT|TOUR)|S(?:INGER|UBNOT)|FUTUREALBUMS?|COMPOSER|MUSICBIO|BAND)|ikipedia:Notability (music))\b)
Wikipedia:Numbers	Notability	(?:\bW(?:ikipedia:Notability (numbers)|P:(?:NUMBER|WINI))\b)
Wikipedia:Organizations and companies	Notability	(?:\bW(?:P:(?:N(?:(?:ONPROFI|PRODUC)T|C(?:HURCH|ORP)|H?SCHOOL|GO)|C(?:O(?:RP(?:DEPTH)?|MPANY )|HAIN|LUB)|ORG(?:CRITE?|DEPTH|IND?|SIG)?|I(?:NHERITORG|LLCON)|FAIL(?:CORP|ORG)|PRODUCT(?:REV)?|A(?:DPROMO|UD)|MULTSOURCES|BRANCH|LISTED|GROUP)|ikipedia:Notability (organizations and companies))\b)
Wikipedia:People	Notability	(?:\bW(?:P:(?:B(?:LP(?:RELATED|FAMILY|NOTE )|IO(?:RELATED|FAMILY|1E)?|ASIC)|P(?:E(?:R(?:P(?:ETRATOR)?|SON)|OPLE)|O(?:LITICIAN|ET))|A(?:R(?:CHITEC|TIS)T|NYBIO|UTHOR)|E(?:NT(?:ERTAINER)?|CONOMIST)|N(?:(?:MODE|PO)L|ACTOR|BIO)|S(?:PORTSPERSON|INGLEEVENT)|CR(?:IM(?:INAL|E)?|EATIVE)|(?:FILMMAKE|DIRECTO)R|(?:INVALID|LIST)BIO|J(?:OURNALIST|UDGE)|ONEEVENT|VICTIM|1E)|ikipedia:Notability (people))\b)
Wikipedia:Sports	Notability	(?:\bW(?:P:(?:N(?:C(?:RIC(?:K(?:ET)?)?|URL(?:ING)?|YC(?:LING)?|OLLATH)|B(?:A(?:S(?:KETBALL|E)|D(?:MINTON)?)|OX(?:ING)?)|S(?:PORT(?:S(?:EVENT)?)?|EASONS|OCCER|KATE|UMO)|G(?:YMNAST(?:ICS)?|RIDIRON|AELIC|OLF)|H(?:O(?:RSERACING|CKEY|OPS)|SPHSATH)|T(?:R(?:IATHLON|ACK)|E(?:NNIS|AM))|R(?:IVALRY|ODEO|U)|M(?:OTORSPORT|MA)|FOOT(?:BALL|Y)|OLY(?:MPICS)?|A(?:FL|TH)|EQUESTRIAN|KICK)|(?:(?:BASE(?:BALL)?|CYC(?:LING)?|FIGURE|TENNIS|WPBB)/|RL/?)N|S(?:PORT(?:(?:SEVEN|CRI)T|BASIC)|KATER)|ATH(?:LETE)?|YOUNGATH)|ikipedia:Notability (sports))\b)
Wikipedia:Video games	Notability	(?:\bW(?:ikipedia:Notability (video games)|P:NV(?:IDEOGAMES|G))\b)
Wikipedia:Web	Notability	(?:\bW(?:P:(?:WEB(?:(?:PAG|SIT)E|NOTE |CRIT)?|(?:INHER(?:EN|I)T|N)WEB)|ikipedia:Notability (web))\b)
Wikipedia:Manual of Style	Style	(?:\bW(?:ikipedia:Manual of Style|P:MOS)\b)
Wikipedia:Dates and numbers	Style	(?:\bW(?:P:(?:M(?:OS(?:CONVERSIONS|NUM)|E(?:ASUREMENT|TRIC)|ILFORMAT)|CO(?:M(?:MONMATH|PUNITS)|ORDINATES)|UNIT(?:(?:(?:SYMBOL)?|NAME)S)?|D(?:ECIMAL|IGITS)|PERCENT|€|£|$|%)|ikipedia:Manual of Style/Dates and numbers)\b)
Wikipedia:Layout	Style	(?:\bW(?:P:(?:O(?:VERSECTION|RDER)|MOSLAYOUT)|ikipedia:Manual of Style/Layout)\b)
Wikipedia:Lead section	Style	(?:\bW(?:ikipedia:Manual of Style/Lead section|P:MOSLEAD)\b)
Wikipedia:Linking	Style	(?:\bW(?:ikipedia:Manual of Style/Linking|P:(?:DATE|TEST|YEAR|MOS)LINK)\b)
Wikipedia:Words to watch	Style	(?:\bW(?:P:(?:E(?:DITORIAL(?:IZING)?|UPHEMISM)|S(?:A(?:ID|Y)|URVIVEDBY)|P(?:EA(?:COCK)?|UFFERY)|W(?:HATPLACE|EASEL)|R(?:ELTIME|ACIST)|CL(?:ICHE|AIM)|(?:MOSWT|AW)W|FLOWERY|VULGAR|IDIOM|LABEL|OPED)|ikipedia:Manual of Style/Words to watch)\b)
Wikipedia:Accessibility	Style	(?:\bW(?:ikipedia:Manual of Style/Accessibility|P:(?:ACCESSIBILITY|RESOL))\b)
Wikipedia:Abbreviations	Style	(?:\bW(?:P:(?:ACRONYMTITLE|NCA(?:CRO)?|MOSABBR)|ikipedia:Manual of Style/Abbreviations)\b)
Wikipedia:Capital letters	Style	(?:\bW(?:P:(?:MOSC(?:APS|PT) |PROPERNAME|EXPABBR)|ikipedia:Manual of Style/Capital letters)\b)
Wikipedia:Pronunciation	Style	(?:\bW(?:ikipedia:Manual of Style/Pronunciation|P:MOSPRON)\b)
Wikipedia:Proper names	Style	(?:\bW(?:P:(?:MOSC(?:APS|PT) |PROPERNAME|EXPABBR)|ikipedia:Manual of Style/Capital letters)\b)
Wikipedia:Spelling	Style	(?:\bW(?:ikipedia:Manual of Style/Spelling|P:(?:SPELLING|MOSS|ISE))\b)
Wikipedia:Text formatting	Style	(?:\bW(?:ikipedia:Manual of Style/Text formatting|P:MOSTEXT)\b)
Wikipedia:Titles	Style	(?:\bW(?:ikipedia:Manual of Style/Titles|P:MOST(?:ITLE)?)\b)
Wikipedia:Tables	Style	(?:\bW(?:ikipedia:Manual of Style/Tables|P:(?:WHENTABLE|HEADERS))\b)
Wikipedia:Trivia sections	Style	(?:\bW(?:P:(?:MISC(?:ELLAN(?:EA|Y))?|TRIV(?:IA)?)|ikipedia:Manual of Style/Trivia sections)\b)
Wikipedia:Images	Style	(?:\bW(?:ikipedia:Manual of Style/Images|P:FIDUCIAL)\b)
Wikipedia:Captions	Style	(?:\bW(?:P:(?:CAP(?:CONTEXT|LENGTH|FRAG|TION|WORD)?|MAPOF)|ikipedia:Manual of Style/Captions)\b)
Wikipedia:Icons	Style	(?:\bW(?:P:(?:I(?:C(?:ONDECORATI)?ON|NFOBOXFLAG)|FLAG(?:PLACEHOLDER|CRUFT|BIO)|(?:APPROPRIATE|NO)ICONS|S(?:OVEREIGN|PORT)FLAG|MOS(?:FLAG|ICON|LOGO)|WORDPRECEDENCE|TOOMANY)|ikipedia:Manual of Style/Icons)\b)
Wikipedia:Lists	Style	(?:\bW(?:P:(?:(?:(?:(?:SOURC|DAT)E|FLAT|PURP|UB)LIS|BULLE(?:TLIS)?)T|L(?:EADFORALIST|ISTPURP)|CHRONO)|ikipedia:Manual of Style/Lists)\b)
Wikipedia:Embedded lists	Style	(?:\bW(?:P:(?:(?:(?:(?:SOURC|DAT)E|FLAT|PURP|UB)LIS|BULLE(?:TLIS)?)T|L(?:EADFORALIST|ISTPURP)|CHRONO)|ikipedia:Manual of Style/Lists)\b)
Wikipedia:Lists of works	Style	(?:\bW(?:P:(?:BIBLIOGRAPH(?:IES|Y)|MOS-BIBLIO|WORKS|LOW)|ikipedia:Manual of Style/Lists of works)\b)
Wikipedia:Road junction lists	Style	(?:\bW(?:ikipedia:Manual of Style/Road junction lists|P:RJL)\b)
Wikipedia:Stand-alone lists	Style	(?:\bW(?:P:(?:L(?:IST(?:C(?:RITERIA|OMPANY)|(?:GLOSSAR|VERIF)Y|(?:PEOPL|NAM)E|S?OFLISTS)|SC)|S(?:AL(?:ORDER|LEAD|AT)?|TAND(?:ALONE)?)|NC(?:LIST|SAL)|EXEMPT1E|CSC)|ikipedia:Stand-alone lists)\b)
Wikipedia:Biographies	Style	(?:\bW(?:ikipedia:Manual of Style/Biography|P:MOSBIO)\b)
Wikipedia:Article message boxes	Style	(?:\bWikipedia:Manual of Style/Article message boxes\b)
Wikipedia:Disambiguation pages	Style	(?:\bW(?:ikipedia:Manual of Style/Disambiguation pages|P:MOSDAB)\b)
Wikipedia:Infoboxes	Style	(?:\bW(?:P:I(?:NFOBOX(?:ETH(?:NICITY)?|(?:IMAG|CIT)E|GEO|REF)|BI)|ikipedia:Manual of Style/Infoboxes)\b)
Wikipedia:Self-references to avoid	Style	(?:\bW(?:ikipedia:Manual of Style/Self-references to avoid|P:(?:S(?:UBJECT|ELF|RTA)|CLICKHERE|ITSELF|WAWI))\b)
Wikipedia:Anime- and manga-related articles	Style	(?:\bW(?:ikipedia:Manual of Style/Anime- and manga-related articles|P:MOS-AM)\b)
Wikipedia:Comics	Style	(?:\bW(?:P:(?:C(?:MOS(?:#(?:S(?:TRUCTURE(?:-(?:(?:FICTIONALOBJ|SECTIONTITLE|CHARACTER|TEAM)S|PUBLICATION))?|PECIFIC|OURCES)|L(?:S(?:(?:PLI|OR)T|ECTION)|ISTS|NAME|F)|(?:C(?:IT(?:ESTYL)?|ATNAM|O)|BOXIMAG)E|P(?:RECISE|LOT|OP)|I(?:NFOBOX|SH)|N(?:ESTED|AME)|T(?:ITLES|EAM)))?|OMICS?PLOT)|OHOTMU)|ikipedia:Manual of Style/Comics)\b)
Wikipedia:Film	Style	(?:\bW(?:P:(?:FILM(?:(?:(?:C(?:RITICLI|A)|HI)S|PLO)T|M(?:ARKETING|USIC)|(?:RATIN|FLA)G|LE(?:AD|DE)|SC(?:ORE|I)|DIFF|YEAR|NFI)|(?:(?:(?:DEUTER|ANT)AGON|CASTL)IS|P(?:ROTAGONIS|LOTBLOA))T|T(?:R(?:ITAGONIST|AILER)|AGLINE)|MO(?:VIEPLOTS|SFILM)|YEARSINFILM)|ikipedia:Manual of Style/Film)\b)
Wikipedia:Lyrics and poetry	Style	(?:\bW(?:ikipedia:Lyrics and poetry|P:LYRICS)\b)
Wikipedia:Novels	Style	(?:\bW(?:P:(?:NOV(?:ELPLOT|STY)|MOS-NOVELS)|ikipedia:Manual of Style/Novels)\b)
Wikipedia:Philosophy	Style	(?:\bW(?:ikipedia:Manual of Style/Philosophy|P:PHILMOS)\b)
Wikipedia:Television	Style	(?:\bW(?:ikipedia:Manual of Style/Television|P:MOSTV)\b)
Wikipedia:Visual arts	Style	(?:\bW(?:ikipedia:Manual of Style/Visual arts|P:VAMOS)\b)
Wikipedia:Writing about fiction	Style	(?:\bW(?:ikipedia:Manual of Style/Writing about fiction|P:(?:BOOKPLOT|UNIVERSE))\b)
Wikipedia:Music	Style	(?:\bW(?:P:M(?:OS(?:MUSIC(?:CAPS)?|SOPHOMORE|LYRICS)|USORG)|ikipedia:Manual of Style/Music)\b)
Wikipedia:Music samples	Style	(?:\bW(?:ikipedia:Manual of Style/Music samples|P:SAMPLE)\b)
Wikipedia:Record charts	Style	(?:\bW(?:ikipedia:Manual of Style/Record charts|P:MUSIC/(?:CHARTS|TABLE))\b)
Wikipedia:Stringed instrument tunings	Style	(?:\bW(?:ikipedia:Manual of Style/Stringed instrument tunings|P:MOSTUNINGS)\b)
Wikipedia:Legal	Style	(?:\bW(?:ikipedia:Manual of Style/Legal|P:L(?:EGAL|AW)MOS)\b)
Wikipedia:Trademarks	Style	(?:\bW(?:ikipedia:Manual of Style/Trademarks|P:MOSTM)\b)
Wikipedia:Canada	Style	(?:\bW(?:P:(?:CAN(?:P(?:O[LP]|LACE|RIVY)|FRENCH|STYLE|CAN)|(?:THEYUKO|MOSCA)N)|ikipedia:Manual of Style/Canada-related articles)\b)
Wikipedia:China	Style	(?:\bW(?:ikipedia:Manual of Style/China and Chinese-related articles|P:(?:N(?:OCHINESEITALICS|C-CN)|CHINESECHARACTERS|PINYIN))\b)
Wikipedia:France	Style	(?:\bW(?:ikipedia:Manual of Style/France and French-related articles|P:(?:FRENCHNAMES|MOSFR))\b)
Wikipedia:Hawaii	Style	(?:\bW(?:ikipedia:Manual of Style/Hawaii-related articles|P:MOSHAWAII)\b)
Wikipedia:India	Style	(?:\bW(?:ikipedia:Manual of Style/India-related articles|P:(?:INDICSCRIPTS?|NOINDICSCRIPT|MOSI[NS]))\b)
Wikipedia:Ireland	Style	(?:\bW(?:P:(?:I(?:R(?:ISH FLAGS|E-IRL)|MO(?:S FLAG)?S)|(?:L(?:ONDON)?)?DERRY)|ikipedia:Manual of Style/Ireland-related articles)\b)
Wikipedia:Japan	Style	(?:\bW(?:ikipedia:Manual of Style/Japan-related articles|P:(?:J(?:A?TITL|PPLAC)E|M(?:OS-JA|J)|ROMAJI))\b)
Wikipedia:Korea	Style	(?:\bW(?:ikipedia:Manual of Style/Korea-related articles|P:MOS(?:KOREA|-KO))\b)
Wikipedia:Philippines	Style	(?:\bW(?:ikipedia:Manual of Style/Philippine-related articles|P:MOSPHIL)\b)
Wikipedia:Poland	Style	(?:\bW(?:ikipedia:Manual of Style/Poland-related articles|P:MOSPOL)\b)
Wikipedia:Singapore	Style	(?:\bW(?:ikipedia:Manual of Style/Singapore-related articles|P:MOS(?:DATESGP|SG))\b)
Wikipedia:Trinidad and Tobago	Style	(?:\bW(?:ikipedia:Trinidad and Tobago Wikipedians|P:TTS(?:TYLE|G))\b)
Wikipedia:Islam-related articles	Style	(?:\bW(?:ikipedia:Manual of Style/Islam-related articles|P:MOSISLAM)\b)
Wikipedia:Latter Day Saints	Style	(?:\bW(?:ikipedia:Manual of Style/Latter Day Saints|P:(?:LDS(?:JARGON|MOS)|MORMON))\b)
Wikipedia:WikiProject Computer science	Style	(?:\bWikipedia:WikiProject Computer science/Manual of style\b)
Wikipedia:Computing	Style	(?:\bW(?:ikipedia:Manual of Style/Computing|P:(?:COMPNOW|MOSCOMM))\b)
Wikipedia:Chemistry	Style	(?:\bW(?:ikipedia:Manual of Style/Chemistry|P:(?:(?:MOS|N)CHEM|CHEMMOS))\b)
Wikipedia:Mathematics	Style	(?:\bW(?:ikipedia:Manual of Style/Mathematics|P:(?:MSM|⋅))\b)
Wikipedia:Medicine-related articles	Style	(?:\bW(?:P:(?:M(?:ED(?:(?:SECTION|MO)S|C(?:ASE|OPY)|LE(?:AD|DE)|TRIVIA|ORDER|PRICE|REF)|OSMED)|(?:CITE|NC)MED)|ikipedia:Manual of Style/Medicine-related articles)\b)
Wikipedia:Taxobox template	Style	(?:\bWP:T(?:AXO(?:BOX)?|X)\b)
Wikipedia:Cue sports	Style	(?:\bW(?:ikipedia:Manual of Style/Cue sports|P:(?:CUEMOS|MOSCUE))\b)
Wikipedia:Snooker	Style	(?:\bW(?:P:(?:SNOOKER/(?:MOS|NF)|LIVESCORES|MOSSNOOKER)|ikipedia:Manual of Style/Snooker)\b)
Wikipedia:Scientific citation guidelines	See also	(?:\bW(?:ikipedia:Scientific citation guidelines|P:SC(?:ICITE|G))\b)
Wikipedia:Artist's impressions of astronomical objects	See also	(?:\bW(?:P:(?:ASTR|EX)OART|ikipedia:Artist)\b)
Wikipedia:In the news/Recurring items	See also	(?:\bW(?:ikipedia:In the news/Recurring items|P:ITN(?:(?:AWARD|SPORT)S|R))\b)
Wikipedia:Identifying reliable sources (medicine)	See also	(?:\bW(?:P:(?:M(?:ED(?:A(?:NIMAL|SSESS)|S(?:EARCH|CI)|B(?:IAS|OOK)|D(?:ATE|EF)|P(?:OP|RI)|R(?:EV|S)|INDY|COI|ORG)|BIAS)|(?:(?:DONTSHOUT|FUTON)BIA|HEALTHR)S|NO(?:TONLYFREE|ABSTRACT)|RSMED)|ikipedia:Identifying reliable sources (medicine))\b)
Wikipedia:Indic transliteration	See also	(?:\bWikipedia:Indic transliteration\b)
Wikipedia:Non-free use rationale guideline	See also	(?:\bW(?:ikipedia:Non-free use rationale guideline|P:(?:FU(?:RG?|G )|NFURG|RAT))\b)
Wikipedia:Public domain	See also	(?:\bW(?:P:(?:C(?:rown(?: copy(?:right)?|copy)|OPYEXP)|PD)|ikipedia:Public domain)\b)
Wikipedia:WikiProject Economics/Reliable sources and weight	See also	(?:\bW(?:ikipedia:WikiProject Economics/Reliable sources and weight|P:ECON(?:/RS|RSW))\b)
Wikipedia:Shortcut	See also	(?:\bW(?:P:(?:S(?:C(?:JARGON|NAMES)?|HORT)|LINKBOXES|CHANGESC)|ikipedia:Shortcut)\b)
Wikipedia:Project namespace	See also	(?:\bW(?:P:(?:P(?:R(?:J(?:C(?:RE)?|DEL|SD)?|O(?:CE)?PAGES)|(?:OLICYP)?AGES)|(?:H(?:OWTO|IS)|ESSAY|MAINT|INFO|DIS)PAGES|SUPPLEMENTAL|NS4)|ikipedia:Project namespace)\b)
Wikipedia:Reference desk/Guidelines/Medical advice	See also	(?:\bW(?:ikipedia:Reference desk/Guidelines/Medical advice|P:RD/G/M)\b)
Wikipedia:Talk page templates	See also	(?:\bWikipedia:Talk page templates\b)
Wikipedia:Userboxes	See also	(?:\bW(?:P:(?:U(?:SERBOX(?:C(?:REATE|AT))?|B(?:X(?:CREATE|NS)?|CR))|CREATEU(?:SERBO|B)X)|ikipedia:Userboxes)\b)
Wikipedia:Template namespace	See also	(?:\bW(?:P:(?:T(?:(?:MP)?G|PN)|NS10)|ikipedia:Template namespace)\b)
Wikipedia:Miscellany for deletion/Speedy redirect	See also	(?:\bW(?:ikipedia:Miscellany for deletion/Speedy redirect|P:(?:MFD/SRE?|SRE))\b)
Wikipedia:As of	See also	(?:\bW(?:P:(?:PRECISELANG|A(?:SOF|O))|ikipedia:As of)\b)
Wikipedia:Extended image syntax	See also	(?:\bW(?:ikipedia:Extended image syntax|P:(?:PICSIZE|EIS))\b)
Wikipedia:Disambiguation/PrimaryTopicDefinition	See also	(?:\bWikipedia:Disambiguation/PrimaryTopicDefinition\b)
Wikipedia:Overcategorization/User categories	See also	(?:\bW(?:ikipedia:Overcategorization/User categories|P:(?:USERCAT(?:YES|NO)|OC/U))\b)
Wikipedia:Spellchecking	See also	(?:\bW(?:ikipedia:Spellchecking|P:SPELL(?:CHECK)?)\b)
Wikipedia:TemplateStyles	See also	(?:\bWikipedia:TemplateStyles\b)
Wikipedia:Template namespace	See also	(?:\bW(?:P:(?:T(?:(?:MP)?G|PN)|NS10)|ikipedia:Template namespace)\b)
Wikipedia:Wikimedia sister projects	See also	(?:\bW(?:P:(?:S(?:IS(?:TER|P)?|OFTSISP)|MOSSIS)|ikipedia:Wikimedia sister projects)\b)
Wikipedia:WikiProject Council/Guide	See also	(?:\bW(?:P:(?:PROJ(?:GUIDE(?:#OWN)?|(?:SCOP|PAG)E)|(?:ADVICEPAG|REVIV)E|INACTIVEWP|COUNCIL/G|SCOPEWAR)|ikipedia:WikiProject Council/Guide)\b)
Wikipedia:Manual of Style/Hidden text	See also	(?:\bW(?:ikipedia:Manual of Style/Hidden text|P:(?:INVISIBLE|HIDDEN))\b)
Wikipedia:Manual of Style/Military history	See also	(?:\bW(?:P:(?:MIL(?:MOS(?:#(?:C(?:O(?:DE(?:STYL|NAM)E|NFLICTS)|A(?:MPAIGNS|TNAME)|IT(?:ESTYL)?E)|B(?:A(?:TTLES(?:IN)?|SENAME)|PROJ)|N(?:A(?:V(?:PROBLEMS)?|ME)|ESTED)|S(?:PECIFIC|ECTLEN|OURCES)|(?:OPCAT|FLAG|TANK|WAR)S|IN(?:TERSECTION|FOBOX)|(?:DATERANG|PRECIS)E|UNIT(?:NAME|S)|APP))?|(?:(?:CI|DA)T|NAM)E|S(?:OURCE|G)|APP)|SHIPPRONOUNS|CAMPAIGN)|ikipedia:Manual of Style/Military history)\b)
Wikipedia:Manual of Style/Indonesia-related articles	See also	(?:\bW(?:ikipedia:Manual of Style/Indonesia-related articles|P:ID-(?:N(?:AME|C)|SPELLING))\b)
Wikipedia:Manual of Style/Pakistan-related articles	See also	(?:\bW(?:ikipedia:Manual of Style/Pakistan-related articles|P:(?:URDUSCRIPT|NASTALIQ|MOSPA?K))\b)
Wikipedia:Manual of Style/Blazon	See also	(?:\bW(?:ikipedia:Manual of Style/Blazon|P:BL(?:AZON|Z))\b)
Wikipedia:Edit filter	See also	(?:\bW(?:P:(?:EF(?:M(?:AILING)?)?|(?:PRIVATE)?FILTER|AF)|ikipedia:Edit filter)\b)
Wikipedia:Naming conventions (US stations)	See also	(?:\bW(?:ikipedia:Naming conventions (US stations)|P:USSTATION)\b)
Wikipedia:Naming conventions (Irish stations)	See also	(?:\bW(?:ikipedia:Naming conventions (Irish stations)|P:IRLSTATION)\b)
Wikipedia:Naming conventions (Canadian stations)	See also	(?:\bW(?:ikipedia:Naming conventions (Canadian stations)|P:CANSTATION)\b)
Wikipedia:Naming conventions (places in Bangladesh)	See also	(?:\bW(?:ikipedia:Naming conventions (places in Bangladesh)|P:BDPLACE)\b)
Wikipedia:Naming conventions (Football in Australia)	See also	(?:\bW(?:ikipedia:Naming conventions (Football in Australia)|P:(?:MOSFI|NCFI?)A)\b)
Wikipedia:Five pillars	See also	(?:\b(?:W(?:ikipedia:Five Pillars|P:(?:PILLARS|5P))|w.wiki/5)\b)
