Wikipédia:Règles et recommandations	NA	(?:\bW(?:ikipédia:Règles et recommandations|P:R(?:E[CG])?))
Wikipédia:Accessibilité	NA	(?:\bW(?:ikipédia:Accessibilit|P:A(?:CC|cc)))
Wikipédia:Articles consacrés à la pornographie	NA	(?:\bW(?:ikipédia:Articles consacrés à la pornographie|P:AAP))
Wikipédia:Aucune chance	NA	(?:\bW(?:ikipédia:Aucune chance|P:(?:SNOWBALL|PAC)))
Wikipédia:Autobiographie	NA	(?:\bW(?:ikipédia:Autobiographie|P:AUT(?:OBI)?O))
Wikipédia:Bannissement	NA	(?:\bW(?:ikipédia:Bannissement|P:BAN))
Wikipédia:Biographie de personne vivante	NA	(?:\bW(?:ikipédia:Biographie de personne vivante|P:(?:B(?:LP|PV)|SUR SOI)))
Wikipédia:Blocage en écriture	NA	(?:\bW(?:ikipédia:Blocage en écriture|P:B(?:LOCK?|E)))
Wikipédia:Citation et réutilisation du contenu de Wikipédia	NA	(?:\bW(?:ikipédia:Citation et réutilisation du contenu de Wikipédia|P:(?:REUSE|CRCW)))
Wikipédia:Citez vos sources	NA	(?:\bW(?:P:(?:C(?:VS(?:PRAT|REF|Q)?|ITE)|S(?:OURCES|AO|PF|Q)|(?:WP|Q)S|REF)|ikipédia:Citez vos sources))
Wikipédia:Code de bonne conduite	NA	(?:\bW(?:ikipédia:Code de bonne conduite|P:C?BC))
Wikipédia:Conflit d'intérêts	NA	(?:\bW(?:ikipédia:Conflit d'intérêts|P:C(?:I(?:AGIR)?|[Od]I)))
Wikipédia:Consensus	NA	(?:\bW(?:P:C(?:ON(?:SPRAT)?)?|ikipédia:Consensus))
Wikipédia:Contenu choquant	NA	(?:\bW(?:P:(?:C(?:HO(?:QUANT|C)|ENSURE)|NONCENSURE)|ikipédia:Contenu choquant))
Wikipédia:Contenu évasif	NA	(?:\bW(?:ikipédia:Contenu évasif|P:CE))
Aide:Contributions rémunérées	NA	(?:\b(?:Aide:Contributions rémunérées|WP:(?:AVANTAGE|REMUN)))
Wikipédia:Conventions bibliographiques	NA	(?:\bW(?:P:(?:BIBLIO(?:#RANGEMENT)?|CB(?:#RANGEMENT|IB)?)|ikipédia:Conventions bibliographiques))
Wikipédia:Conventions concernant les nombres	NA	(?:\bW(?:ikipédia:Conventions concernant les nombres|P:CCN(?:#INSÉCABLES)?))
Wikipédia:Conventions d'utilisation des images	NA	(?:\bW(?:ikipédia:Conventions d'utilisation des images|P:RUI))
Wikipédia:Conventions de plan	NA	(?:\bW(?:ikipédia:Conventions de plan|P:(?:PLAN|CP)))
Wikipédia:Conventions de style	NA	(?:\bW(?:P:C(?:DS(?:#(?:(?:G(?:É|E)|BI)O|PAYS))?|dS)|ikipédia:Conventions de style))
Wikipédia:Conventions filmographiques	NA	(?:\bW(?:ikipédia:Conventions filmographiques|P:(?:FILMO|CF)))
Wikipédia:Conventions sur les catégories	NA	(?:\bW(?:ikipédia:Conventions sur les catégories|P:(?:C(?:AT|C)|OVERCAT)))
Wikipédia:Conventions sur les titres	NA	(?:\bW(?:P:(?:TITRE(?:#(?:(?:CAS-PARTICULIER|PROJET)S|Apostrophe|MAJ))?|C(?:dN|sT)|Naming)|ikipédia:Conventions sur les titres))
Wikipédia:Conventions sur les titres d'œuvres de musique classique	NA	(?:\bW(?:ikipédia:Conventions sur les titres d'œuvres de musique classique|P:CMC))
Wikipédia:Conventions sur les titres de personnages de la mythologie grecque	NA	(?:\bW(?:ikipédia:Conventions sur les titres de personnages de la mythologie grecque|P:C(?:dN|sT)MG))
Wikipédia:Conventions typographiques	NA	(?:\bW(?:P:(?:TYPO(?:#(?:M(?:A(?:J(?:USCULES(?:-(?:(?:D(?:(?:ISTINC|ÉCORA)TION|(?:OCTRIN|YNASTI)E)|S(?:OCIÉTÉ(?:S-ÉTRANGÈRE)?|URNOM|AINT)|T(?:R(?:OPHÉE|AITÉ)|ITRES-CIVILITÉ)|C(?:O(?:NVENTION|MPAGNIE)|ROISADE)|M(?:ANIFESTATION|ONUMENT|USÉE)|RÉ(?:GIMES-POLITIQUE|VOLUTION)|É(?:VÉNEMENT(?:S-DATÉ)?|TAT)|F(?:ONCTION|ÊTE)|INSTITUT)S|OR(?:GANISMES-(?:(?:MULTIPL|UNIQU)ES|CANADA|SUISSE)|DRES(?:-(?:GRADES-DIGNITÉ|MEMBRE)S)?)|A(?:(?:(?:LLIANC|DEPT)E|SSOCIATION)S|CC(?:ENTUATION|ORDS)|RCHÉOLOGIE|NIMAUX)|P(?:A(?:TRONYMES(?:-(?:ÉTRANGERS|FR))?|(?:CTE|RTI|Y)S)|ONCTUATION|RIX)|G(?:ROUPES-(?:PARLEMENTAIRES|MUSIQUE)|(?:ALERI|UERR)ES|ÉOLOGIE)|B(?:(?:IBLIOTHÈQUE|ÂTIMENT)S|OTANIQUE)|ENSEIGNEMENT|ZOOLOGIE))?)?|D(?:EMOISELL|AM)E|RQUES)|O(?:TS-(?:ÉTRA(?:LPHLATIN|NGERS)|G(?:EZ|RC)|I(?:NDE|T)|T[HR]|U[KZ]|[FJ]A|AZ|DE|EL|KO|MY|RU|VI|ZH)|N(?:SIEUR|NAIE))|ISTER)|T(?:RAIT-UNION(?:-(?:(?:É(?:TABLISSEMENT|DIFICE)|TOPONYME(?:S-SURNOM)?|DÉCORATION|NOM)S|O(?:(?:DONYM|RDR)ES|UVRAGES-ART)))?|OPONYMES(?:-(?:(?:(?:ANTONOMAS|VOI)E|DÉPARTEMENT)S|SAINT))?|ITRES(?:-(?:ÉTRANGERS|SPÉCIAUX))?)|A(?:(?:(?:POSTROPH|STR)E|BRÉVIATION)S|DJECTIFS NUMÉRAUX ORDINAUX|NTI)|C(?:I(?:VILITÉS-(?:EN|FR)|TATIONS?)|ircExceptNomsPropresÉtrangers)|E(?:S(?:PACES(?:-(?:PONCTUATION|ORDINAUX|NOMBRES))?|T)|MPHASES)|(?:(?:(?:FONCTIONS-MILITAI|ŒUV)R|DEVIS)E|ÉNUMÉRATION)S|NO(?:N(?:-CÉSURE NOMBRE NOM)?|TES(?:-MUSIQUE)?|MBRES|RD)|P(?:OINTS(?:-CARDINAUX)?|RÉNOMS)|G(?:RA(?:(?:DE)?S|ND)|UILLEMETS)|LI(?:STES(?: SANS�)?|NGUISTIQUE)|UNITÉS-M(?:ILITAIRES|ESURE)|H(?:AGIOTOPONYMES|EURE)|I(?:NTERTITRES|TALIQUE)|S(?:I(?:ÈC|G)LES|UD)|O(?:DONYMES|UEST)|QUASI|REF)|(?:ZO|T)O|BOTA|EE)?|CT(?:YP)?)|ikipédia:Conventions typographiques))
Wikipédia:Critère des deux ans	NA	(?:\bWikipédia:Critère des deux ans)
Wikipédia:Critères d'admissibilité des articles	NA	(?:\bW(?:ikipédia:Critères d'admissibilité des articles|P:(?:CAA[GNS]?|NGEN)))
Wikipédia:Critères de suppression immédiate	NA	(?:\bW(?:ikipédia:Critères de suppression immédiate|P:CSI(?:[AGRU]|H?C)?))
Wikipédia:Critères spécifiques de notoriété	NA	(?:\bW(?:ikipédia:Critères spécifiques de notoriét|P:CSN(?:[AFR]|BD)?))
Wikipédia:Dates	NA	(?:\bW(?:P:D(?:T(?:#(?:(?:DATES-CONSÉCUTIV|MAJUSCUL)E|ABRÉV-MOI)S)?|ATES(?:#(?:DATES-CONSÉCUTIVE|ABRÉV-MOI)S)?)|ikipédia:Dates))
Utilisateur:Desfolies/Brouillon	NA	(?:\b(?:Utilisateur:Desfolies/Brouillon|WP:(?:PLAN|CP)))
Wikipédia:Dévoile l'intrigue du récit	NA	(?:\bW(?:ikipédia:Dévoile l'intrigue du récit|P:(?:SPOIL(?:ER)?|DEVOILE)))
Wikipédia:Discuter au lieu de voter	NA	(?:\bW(?:ikipédia:Discuter au lieu de voter|P:DIS))
Wikipédia:Esprit de non-violence	NA	(?:\bW(?:ikipédia:Esprit de non-violence|P:EdNV))
Wikipédia:Étiquette	NA	(?:\bW(?:ikipédia:Étiquette|P:ET))
Wikipédia:Faux-nez	NA	(?:\bW(?:ikipédia:Faux-nez|P:FN))
Wikipédia:Guerre d'édition	NA	(?:\bW(?:ikipédia:Guerre d'édition|P:(?:R[01]R|GE)))
Wikipédia:Guide contre l'anthropocentrisme	NA	(?:\bW(?:ikipédia:Guide contre l'anthropocentrisme|P:ANT))
Wikipédia:Guide pratique	NA	(?:\bW(?:P:(?:G(?:UIDE|P)|HOW-TO)|ikipédia:Guide pratique))
Wikipédia:Harcèlement	NA	(?:\bW(?:P:(?:Wikitraque|OUTING|NON)|ikipédia:Harcèlement))
Projet:Hockey sur glace/Conventions/Notoriété	NA	(?:\bWP:hockey)
Wikipédia:Importance disproportionnée	NA	(?:\bW(?:ikipédia:Importance disproportionnée|P:PROP(?:ORTION)?))
Wikipédia:Internationalisation	NA	(?:\bW(?:ikipédia:Internationalisation|P:GI))
Wikipédia:Jouer avec les principes, règles et recommandations de Wikipédia	NA	(?:\bW(?:ikipédia(?::Jouer avec les principes)?|P:(?:JOUER|GAME)))
Wikipédia:Liens externes	NA	(?:\bW(?:ikipédia:Liens externes|P:(?:L(?:IENS|E)|BLOG)))
Wikipédia:Liens internes	NA	(?:\bW(?:P:(?:B(?:ARREVERTICALE|V)|[PR]?LI)|ikipédia:Liens internes))
Wikipédia:Limitez l'usage de la couleur dans les articles	NA	(?:\bW(?:ikipédia:Limitez l'usage de la couleur dans les articles|P:COU(?:LEUR)?))
Wikipédia:Liste des critères spécifiques de notoriété	NA	(?:\bW(?:ikipédia:Liste des critères spécifiques de notoriét|P:NDA))
Wikipédia:Mise en forme des images	NA	(?:\bW(?:ikipédia:Mise en forme des images|P:IM(?:AGE|G)))
Wikipédia:Mobile	NA	(?:\bW(?:P:(?:MOBILE|PDA|WAP)|ikipédia:Mobile))
Wikipédia:N'hésitez pas !	NA	(?:\bW(?:ikipédia:N'hésitez pas|P:(?:BOLD|OSEZ|NHP)))
Wikipédia:Ne jouez pas au con !	NA	(?:\bW(?:ikipédia:Ne jouez pas au con|P:NCON))
Wikipédia:Ne mordez pas les nouveaux	NA	(?:\bW(?:ikipédia:Ne mordez pas les nouveaux|P:(?:MORD(?:RE)?|NMPN)))
Wikipédia:Ne pas désorganiser Wikipédia pour une argumentation personnelle	NA	(?:\bW(?:ikipédia:Ne pas désorganiser Wikipédia pour une argumentation personnelle|P:(?:POINT|MOI)))
Wikipédia:Néologisme	NA	(?:\bW(?:ikipédia:Néologisme|P:NEO))
Wikipédia:Nom d'utilisateur	NA	(?:\bW(?:ikipédia:Nom d'utilisateur|P:NU))
Wikipédia:Nom d'utilisateur connu	NA	(?:\bW(?:ikipédia:Nom d'utilisateur connu|P:NUC))
Wikipédia:Notoriété	NA	(?:\bW(?:P:(?:N(?:(?:CON|LIS)T|OT(?:PER|AB)|PREUV|G)?|CGN(?:PUB|MO)?|P(?:ERNOT|UB)|ROLE)|ikipédia:Notoriét))
Wikipédia:Notoriété dans le domaine de la pornographie	NA	(?:\bW(?:ikipédia:Notoriété dans le domaine de la pornographie|P:NAP))
Wikipédia:Notoriété dans le football	NA	(?:\bW(?:ikipédia:Notoriété dans le football|P:foot(?:ball)?))
Wikipédia:Notoriété de la musique	NA	(?:\bW(?:ikipédia:Notoriété de la musique|P:N(?:M(?:AO?|C)?|AOM|DC)))
Wikipédia:Notoriété des arts visuels	NA	(?:\bW(?:ikipédia:Notoriété des arts visuels|P:NAV))
Wikipédia:Notoriété des entreprises, sociétés et produits	NA	(?:\bW(?:ikipédia:Notoriété des entreprises|P:N(?:E(?:S(?:PE?)?)?|DE|PS)))
Wikipédia:Notoriété des événements	NA	(?:\bW(?:P:(?:R(?:OUTINE|APID)|SENSA(?:TION|S)|NEVEN[CENSU]?|CRIME)|ikipédia:Notoriété des événements))
Wikipédia:Notoriété des fanzines	NA	(?:\bW(?:ikipédia:Notoriété des fanzines|P:NFANZ))
Wikipédia:Notoriété des jeux de société	NA	(?:\bW(?:ikipédia:Notoriété des jeux de sociét|P:NJ))
Wikipédia:Notoriété des œuvres de fiction	NA	(?:\bW(?:ikipédia:Notoriété des œuvres de fiction|P:(?:N(?:FP?|PF)|FICTION)))
Wikipédia:Notoriété des personnalités politiques	NA	(?:\bW(?:ikipédia:Notoriété des personnalités politiques|P:NPP))
Wikipédia:Notoriété des personnes	NA	(?:\bW(?:P:(?:N(?:PER(?:CI|TV)?|ECR|THE|DP|SU)|PERGEN)|ikipédia:Notoriété des personnes))
Wikipédia:Notoriété des sites web	NA	(?:\bW(?:ikipédia:Notoriété des sites web|P:NS?W))
Wikipédia:Notoriété des sportifs	NA	(?:\bW(?:ikipédia:Notoriété des sportifs|P:NSG?))
Wikipédia:Nouveau départ	NA	(?:\bW(?:ikipédia:Nouveau départ|P:ND))
Wikipédia:Pantin	NA	(?:\bW(?:P:(?:PANTIN|MEAT)|ikipédia:Pantin))
Wikipédia:Pas d'attaque personnelle	NA	(?:\bW(?:ikipédia:Pas d'attaque personnelle|P:(?:PAP|WAT)))
Wikipédia:Pas de menace de poursuites judiciaires	NA	(?:\bW(?:ikipédia:Pas de menace de poursuites judiciaires|P:P?MPJ))
Wikipédia:Principe de moindre surprise	NA	(?:\bW(?:ikipédia:Principe de moindre surprise|P:PMS))
Wikipédia:Protection	NA	(?:\bW(?:ikipédia:Protection|P:PR))
Wikipédia:Règle des trois révocations	NA	(?:\bW(?:ikipédia:Règle des trois révocations|P:R3R))
Wikipédia:Résolution de conflit	NA	(?:\bW(?:ikipédia:Résolution de conflit|P:RDC))
Wikipédia:Résumé introductif	NA	(?:\bW(?:ikipédia:Résumé introductif|P:(?:INTRO|RI)))
Wikipédia:Révocateur	NA	(?:\bW(?:ikipédia:Révocateur|P:ROLLBACK))
Wikipédia:Scission de contenu	NA	(?:\bW(?:ikipédia:Scission de contenu|P:(?:FORK|SC)))
Wikipédia:Sections anecdotiques	NA	(?:\bW(?:ikipédia:Sections anecdotiques|P:TRIVIA))
Wikipédia:Semi-protection étendue	NA	(?:\bWikipédia:Semi-protection étendue)
Aide:Signature	NA	(?:\b(?:Aide:Signature|WP:SIGN))
Wikipédia:Sources primaires, secondaires et tertiaires	NA	(?:\bW(?:ikipédia:Sources primaires|P:SPS[PS]?))
Wikipédia:Sous-page	NA	(?:\bW(?:ikipédia:Sous-page|P:SSP))
Wikipédia:Style encyclopédique	NA	(?:\bW(?:ikipédia:Style encyclopédique|P:(?:PRECIS|CLAIR|STYLE)))
Wikipédia:Supposer la bonne foi	NA	(?:\bW(?:ikipédia:Supposer la bonne foi|P:FOI))
Wikipédia:Termes à utiliser avec précaution	NA	(?:\bW(?:ikipédia:Termes à utiliser avec précaution|P:TUP))
Wikipédia:Toujours commenter vos modifications dans la boîte de résumé	NA	(?:\bW(?:ikipédia:Toujours commenter vos modifications dans la boîte de résum|P:COMMENT))
Wikipédia:Traduction automatique	NA	(?:\bW(?:ikipédia:Traduction automatique|P:TA))
Wikipédia:Transcription des langues indiennes	NA	(?:\bW(?:ikipédia:Transcription des langues indiennes|P:TLI))
Wikipédia:Transcription du chinois	NA	(?:\bW(?:ikipédia:Transcription du chinois|P:TC))
Aide:Travailler collectivement	NA	(?:\b(?:Aide:Travailler collectivement|WP:COL))
Wikipédia:Usage raisonné des sources de presse	NA	(?:\bW(?:ikipédia:Usage raisonné des sources de presse|P:SP))
Wikipédia:Vandalisme	NA	(?:\bW(?:ikipédia:Vandalisme|P:VAND(?:ALISME)?))
Wikipédia:Wikipédia n'est pas un dictionnaire	NA	(?:\bW(?:ikipédia:Wikipédia n'est pas un dictionnaire|P:WIKT))
